CodiceAmministrativo;Sezione;IdentificativoSoggetto;TipoSoggetto;IdentificativoImmobile;TipoImmobile;CodiceDiritto;TitoloNonCodificatoIta;TitoloNonCodificatoTed;QuotaNumeratore;QuotaDenominatore;Regime;SoggettoDiRiferimento;DataDiValidita;TipoNota;NumeroNota;ProgressivoNota;AnnoNota;DataDiRegistrazioneInAtti;Partita;DataDiValidita;TipoNota;NumeroNota;ProgressivoNota;AnnoNota;DataDiRegistrazioneInAtti;IdentificativoMutazioneIniziale;IdentificativoMutazioneFinale;IdentificativoTitolarita;
M113;;742249;P;663737;F;4 ;;;1;3; ;;01012014;D;004429;002;2014;05112014;;;;;;;;1253429;;5183487;
M113;;742323;P;661949;F;3 ;;;0;0; ;;25052012;D;004459;001;2014;07112014;;;;;;;;1253702;;5184265;
M113;;742955;P;662860;F;1 ;;;0;0; ;;20092014;D;004697;001;2014;27112014;;;;;;;;1255922;;5190624;
M113;;743003;P;1051448;F;2 ;;;1;3; ;;17112014;A;004721;001;2014;28112014;;;;;;;;1256067;;5191010;
M113;;743078;P;662641;F;2 ;;;1;2;C;557133;01092014;D;004751;001;2014;02122014;;;;;;;;1256395;;5191823;
M113;;743078;P;662667;F;2 ;;;1;2;C;557133;01092014;D;004751;001;2014;02122014;;;;;;;;1256395;;5191821;
M113;;743435;P;967681;F;1 ;;;0;0; ;;05062014;D;005005;001;2014;16122014;;;;;;;;1258129;;5196074;
M113;;743435;P;967680;F;1 ;;;0;0; ;;05062014;D;005005;001;2014;16122014;;;;;;;;1258129;;5196073;
M113;;743460;P;662634;F;2 ;;;1;2;C;743461;30092014;D;005018;001;2014;16122014;;;;;;;;1258243;;5196390;
M113;;743460;P;662660;F;2 ;;;1;2;C;743461;30092014;D;005018;001;2014;16122014;;;;;;;;1258243;;5196392;
M113;;743461;P;662634;F;2 ;;;1;2;C;743460;30092014;D;005018;001;2014;16122014;;;;;;;;1258243;;5196391;
M113;;743461;P;662660;F;2 ;;;1;2;C;743460;30092014;D;005018;001;2014;16122014;;;;;;;;1258243;;5196393;
M113;;11536087;P;1043233;F;2 ;;;1;3;C;321183;22092014;D;005053;001;2014;17122014;;;;;;;;1258400;;5196781;
M113;;797;G;661804;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000005;;;;;;;220;;595726;
M113;;797;G;661803;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000005;;;;;;;220;;595707;
M113;;797;G;661802;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000005;;;;;;;220;;595648;
M113;;1872;G;662772;F;1 ;;;0;0; ;0;27091985;D;000760;001;1986;18051995;1000361;;;;;;;238735;;1238568;
M113;;2361;G;663870;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000023;;;;;;;220;;595688;
M113;;3094;G;661038;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000077;;;;;;;220;;595649;
M113;;3825;G;661329;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000090;;;;;;;220;;595941;
M113;;4529;G;662405;F;0 ;;;0;0; ;0;01010001;I;  0000;000;2000;01011992;0000635;;;;;;;220;;597079;
M113;;4529;G;662419;F;0 ;;;0;0; ;0;01010001;I;  0000;000;2000;01011992;0000635;;;;;;;220;;597083;
M113;;4529;G;662417;F;0 ;;;0;0; ;0;01010001;I;  0000;000;2000;01011992;0000635;;;;;;;220;;597080;
M113;;6052;G;662505;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000346;;;;;;;220;;595120;
M113;;6052;G;662512;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000346;;;;;;;220;;595121;
M113;;6318;G;662011;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000221;;;;;;;220;;596319;
M113;;6318;G;662015;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000221;;;;;;;220;;596320;
M113;;6318;G;662247;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000297;;;;;;;220;;595214;
M113;;6318;G;662010;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000221;;;;;;;220;;596330;
M113;;6318;G;662239;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000297;;;;;;;220;;595208;
M113;;6318;G;662016;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000221;;;;;;;220;;596324;
M113;;7427;G;976490;F;1 ;;;0;0; ;0;13122011;V;005014;001;2011;13012012;;;;;;;;1114444;;4838310;
M113;;13639;G;663690;F;1 ;;;1000;1000; ;0;12031990;V;000539;000;1990;26041995;0000164;;;;;;;234251;;1228917;
M113;;18314;G;661324;F;1 ;;;0;0; ;0;01010001;I;  0000;000;2000;01011992;0000030;;;;;;;220;;595489;
M113;;18314;G;661037;F;1 ;;;0;0; ;0;01010001;I;  0000;000;2000;01011992;0000030;;;;;;;220;;595523;
M113;;18314;G;661325;F;1 ;;;0;0; ;0;22121999;V;003228;001;1999;22121999;0000030;;;;;;;509996;;2743400;
M113;;18370;G;662071;F;1 ;;;0;0; ;0;19091995;D;002812;001;1995;18101995;1000558;;;;;;;278986;;1363111;
M113;;18370;G;662074;F;1 ;;;0;0; ;0;25111996;V;002792;001;1996;25111996;1000558;;;;;;;355142;;1641756;
M113;;18713;G;664022;F;1 ;;;0;0; ;0;24111998;D;000197;001;1999;19021999;1000904;;;;;;;470629;;2436954;
M113;;18713;G;664023;F;1 ;;;0;0; ;0;24111998;D;000197;001;1999;19021999;1000904;;;;;;;470629;;2436953;
M113;;19372;G;664080;F;1 ;;;0;0; ;0;15121998;D;002887;001;1999;12111999;1001001;;;;;;;504912;;2717274;
M113;;19372;G;664079;F;1 ;;;0;0; ;0;15121998;D;002887;001;1999;12111999;1001001;;;;;;;504912;;2717273;
M113;;20204;G;662812;F;1 ;;;0;0; ;0;02082001;D;002207;001;2001;17092001;1001151;;;;;;;578880;;3516178;
M113;;21613;G;661829;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000033;;;;;;;220;;595516;
M113;;21613;G;661825;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000033;;;;;;;220;;595620;
M113;;21613;G;661898;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000033;;;;;;;220;;595630;
M113;;21613;G;661897;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000033;;;;;;;220;;595667;
M113;;21613;G;661900;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000033;;;;;;;220;;595696;
M113;;21613;G;661899;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000033;;;;;;;220;;595709;
M113;;21613;G;663125;F;1 ;;;1000;1000; ;0;20021992;A;000569;001;1992;17021994;0000033;;;;;;;111670;;860312;
M113;;21613;G;663124;F;1 ;;;1000;1000; ;0;20021992;A;000569;001;1992;17021994;0000033;;;;;;;111670;;860313;
M113;;21613;G;664024;F;1 ;;;1000;1000; ;0;31051990;D;001801;001;1997;11071997;0000033;;;;;;;389955;;1987853;
M113;;21613;G;663886;F;1 ;;;1000;1000; ;0;31051990;D;001801;001;1997;11071997;0000033;;;;;;;389955;;1987852;
M113;;21613;G;663719;F;1 ;;;1000;1000; ;0;04031998;V;000478;001;1998;04031998;0000033;;;;;;;424263;;2187708;
M113;;21613;G;663718;F;1 ;;;1000;1000; ;0;04031998;V;000478;001;1998;04031998;0000033;;;;;;;424263;;2187709;
M113;;21613;G;661045;F;1 ;;;1000;1000; ;0;28041998;V;001046;001;1998;28041998;0000033;;;;;;;433198;;2213618;
M113;;21613;G;661984;F;1 ;;;1000;1000; ;0;29041998;A;001051;001;1998;29041998;0000033;;;;;;;433421;;2214078;
M113;;21613;G;661985;F;1 ;;;1000;1000; ;0;29041998;A;001051;001;1998;29041998;0000033;;;;;;;433421;;2214079;
M113;;21613;G;663960;F;1 ;;;1000;1000; ;0;29041998;A;001056;001;1998;29041998;0000033;;;;;;;433442;;2214127;
M113;;21613;G;663356;F;1 ;;;1000;1000; ;0;29041998;A;001064;001;1998;29041998;0000033;;;;;;;433464;;2214176;
M113;;21613;G;663194;F;1 ;;;0;0; ;0;08052000;D;002410;001;2000;25092000;1001085;;;;;;;543221;;3163915;
M113;;21613;G;866728;F;1 ;;;1000;1000; ;0;04062007;V;011008;001;2007;04062007;;;;;;;;928200;;4302165;
M113;;21614;G;661624;F;1 ;;;0;0; ;0;23071999;D;002410;002;1999;22091999;1000988;;;;;;;497875;;2696705;
M113;;21614;G;661625;F;1 ;;;0;0; ;0;23071999;D;002410;003;1999;22091999;1000989;;;;;;;497882;;2696715;
M113;;21615;G;661855;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532986;
M113;;21615;G;661851;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532995;
M113;;21615;G;661852;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532994;
M113;;21615;G;661853;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532993;
M113;;21615;G;661850;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532992;
M113;;21615;G;661623;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532982;
M113;;21615;G;661622;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532983;
M113;;21615;G;661621;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532984;
M113;;21615;G;661854;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532996;
M113;;21615;G;661847;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532988;
M113;;21615;G;661846;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532989;
M113;;21615;G;661848;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532990;
M113;;21615;G;661849;F;1 ;;;0;0; ;0;11101985;D;001671;001;1991;24061996;1000700;;;;;;;332939;;1532991;
M113;;21616;G;663329;F;1 ;;;0;0; ;0;28031996;A;A00084;001;1996;28031996;1000670;;;;;;;318293;;1453601;
M113;;21616;G;663326;F;1 ;;;0;0; ;0;28031996;A;A00084;001;1996;28031996;1000670;;;;;;;318293;;1453605;
M113;;21616;G;663327;F;1 ;;;0;0; ;0;28031996;A;A00084;001;1996;28031996;1000670;;;;;;;318293;;1453604;
M113;;21616;G;663328;F;1 ;;;0;0; ;0;28031996;A;A00084;001;1996;28031996;1000670;;;;;;;318293;;1453603;
M113;;21616;G;882188;F;1 ;;;0;0; ;;07122007;A;013747;001;2007;11122007;;;;;;;;949811;;4368603;
M113;;21616;G;889012;F;1 ;;;0;0; ;;18032008;A;001183;001;2008;20032008;;;;;;;;962514;;4406003;
M113;;21616;G;661388;F;1 ;;;0;0; ;;30042008;D;002635;001;2008;16072008;;;;;;;;974918;;4444741;
M113;;21616;G;661389;F;1 ;;;0;0; ;;30042008;D;002635;001;2008;16072008;;;;;;;;974918;;4444742;
M113;;21616;G;661450;F;1 ;;;0;0; ;;25022009;D;000272;001;2010;22012010;;;;;;;;1032968;;4619908;
M113;;21616;G;661448;F;1 ;;;0;0; ;;25022009;D;000272;001;2010;22012010;;;;;;;;1032968;;4619906;
M113;;21616;G;661449;F;1 ;;;0;0; ;;25022009;D;000272;001;2010;22012010;;;;;;;;1032968;;4619907;
M113;;21616;G;1014144;F;1 ;;;0;0; ;;13122012;V;007474;001;2012;22012013;;;;;;;;1177175;;4989803;
M113;;21616;G;1014143;F;1 ;;;0;0; ;;13122012;V;007474;001;2012;22012013;;;;;;;;1177175;;4989802;
M113;;21616;G;1014147;F;1 ;;;0;0; ;;13122012;V;007475;001;2012;22012013;;;;;;;;1177180;;4989818;
M113;;21616;G;1014146;F;1 ;;;0;0; ;;13122012;V;007475;001;2012;22012013;;;;;;;;1177180;;4989817;
M113;;21616;G;1016404;F;1 ;;;0;0; ;;14012013;A;000644;001;2013;27022013;;;;;;;;1182109;;5001705;
M113;;21616;G;1016405;F;1 ;;;0;0; ;;14012013;A;000645;001;2013;27022013;;;;;;;;1182115;;5001722;
M113;;21616;G;1016406;F;1 ;;;0;0; ;;14012013;A;000646;001;2013;27022013;;;;;;;;1182116;;5001723;
M113;;21616;G;1018223;F;1 ;;;0;0; ;;28022013;A;001153;001;2013;25032013;;;;;;;;1185922;;5011139;
M113;;21616;G;1028401;F;1 ;;;0;0; ;;21082013;A;003650;001;2013;02092013;;;;;;;;1205731;;5060924;
M113;;21617;G;663325;F;1 ;;;0;0; ;0;02111995;A;003050;001;1995;03111995;1000565;;;;;;;285260;;1369269;
M113;;22408;G;664122;F;1 ;;;0;0; ;0;10052000;D;000123;001;2001;23012001;1001106;;;;;;;555446;;3252292;
M113;;22562;G;663514;F;1 ;;;0;0; ;0;14032000;D;000866;001;2000;04042000;1001040;;;;;;;523320;;2960157;
M113;;22562;G;663525;F;1 ;;;0;0; ;0;14032000;D;000866;001;2000;04042000;1001040;;;;;;;523320;;2960158;
M113;;22563;G;663524;F;1 ;;;0;0; ;;11022002;D;000783;001;2002;06032002;;;;;;;;595394;;3563051;
M113;;23689;G;663289;F;1 ;;;0;0; ;0;01041999;D;001457;001;1999;03061999;1000944;;;;;;;484489;;2492534;
M113;;23689;G;741621;F;1 ;;;0;0; ;;26092005;D;000342;001;2006;24012006;;;;;;;;803108;;4010730;
M113;;23881;G;663381;F;1 ;;;0;0; ;0;12101998;A;B00176;002;1998;12101998;1000879;;;;;;;453845;;2333182;
M113;;25170;G;725110;F;1 ;;;0;0; ;;21062005;D;004075;001;2005;05122005;;;;;;;;797656;;3993840;
M113;;25170;G;725548;F;1 ;;;0;0; ;;21062005;D;004075;001;2005;05122005;;;;;;;;797656;;3993841;
M113;;25170;G;741395;F;1 ;;;0;0; ;;18102013;D;004881;001;2013;26112013;;;;;;;;1215829;;5085316;
M113;;25170;G;741394;F;1 ;;;0;0; ;;18102013;D;004881;001;2013;26112013;;;;;;;;1215829;;5085315;
M113;;28161;G;663645;F;1 ;;;0;0; ;0;27051999;D;002652;001;2000;24102000;1001088;;;;;;;546315;;3225059;
M113;;28450;G;661881;F;1 ;;;0;0; ;0;15112000;D;000418;001;2001;20022001;1001112;;;;;;;558659;;3325391;
M113;;28628;G;868299;F;1 ;;;0;0; ;;26062007;A;011389;001;2007;26062007;;;;;;;;930903;;4310079;
M113;;28668;G;663550;F;1 ;;;0;0; ;;16122002;D;001655;001;2003;05052003;;;;;;;;638578;;3692874;
M113;;28668;G;663518;F;1 ;;;0;0; ;;07032005;D;010562;001;2007;10052007;;;;;;;;924754;;4291611;
M113;;28668;G;663549;F;1 ;;;0;0; ;;07032005;D;010562;001;2007;10052007;;;;;;;;924754;;4291612;
M113;;28710;G;663183;F;1 ;;;0;0; ;0;12111993;D;003909;001;1993;27041995;1000269;;;;;;;234649;;1230037;
M113;;28710;G;663178;F;1 ;;;0;0; ;0;12111993;D;003909;001;1993;27041995;1000269;;;;;;;234649;;1230036;
M113;;29606;G;1035029;F;1 ;;;0;0; ;0;28112013;V;005288;001;2013;07012014;;;;;;;;1219823;;5094941;
M113;;29606;G;1035028;F;1 ;;;0;0; ;0;28112013;V;005288;001;2013;07012014;;;;;;;;1219823;;5094940;
M113;;29606;G;1035027;F;1 ;;;0;0; ;0;28112013;V;005288;001;2013;07012014;;;;;;;;1219823;;5094939;
M113;;29606;G;1035026;F;1 ;;;0;0; ;0;28112013;V;005288;001;2013;07012014;;;;;;;;1219823;;5094938;
M113;;33549;G;663659;F;1 ;;;0;0; ;0;07041997;V;000928;001;1997;07041997;1000717;;;;;;;376183;;1857390;
M113;;33549;G;1012746;F;1 ;;;0;0; ;0;14112012;V;007301;001;2012;27122012;;;;;;;;1174174;;4982331;
M113;;33584;G;661327;F;1 ;;;0;0; ;0;01010001;I;  0000;000;2000;01011992;0000047;;;;;;;220;;595508;
M113;;33584;G;661326;F;1 ;;;0;0; ;0;01010001;I;  0000;000;2000;01011992;0000047;;;;;;;220;;595507;
M113;;33584;G;661328;F;1 ;;;0;0; ;0;01010001;I;  0000;000;2000;01011992;0000047;;;;;;;220;;595503;
M113;;33591;G;661983;F;1 ;;;0;0; ;0;06102000;A;B00227;001;2000;06102000;1001086;;;;;;;544521;;3166939;
M113;;33814;G;662936;F;1 ;;;0;0; ;;01010001;I;  0000;000;2000;01011992;0000489;;;;;;;220;;596611;
M113;;33814;G;663670;F;1 ;;;0;0; ;0;23071993;D;002107;001;1993;23051995;1000430;;;;;;;239934;;1241424;
M113;;33814;G;663671;F;1 ;;;0;0; ;0;23071993;D;002107;001;1993;23051995;1000430;;;;;;;239934;;1241423;
M113;;33814;G;663686;F;1 ;;;0;0; ;0;23071993;D;002107;001;1993;23051995;1000430;;;;;;;239934;;1241422;
M113;;33814;G;662933;F;1 ;;;1000;1000; ;0;04091995;V;002405;001;1995;07091995;0000489;;;;;;;266196;;1342160;
M113;;33814;G;662961;F;1 ;;;1000;1000; ;0;14101997;V;002527;001;1997;14101997;0000489;;;;;;;402863;;2068970;
M113;;33814;G;662962;F;1 ;;;1000;1000; ;0;14101997;V;002527;001;1997;14101997;0000489;;;;;;;402863;;2068969;
M113;;33814;G;662963;F;1 ;;;1000;1000; ;0;14101997;V;002527;001;1997;14101997;0000489;;;;;;;402863;;2068968;
M113;;33814;G;662960;F;1 ;;;1000;1000; ;0;14101997;V;002527;001;1997;14101997;0000489;;;;;;;402863;;2068971;
M113;;33814;G;662959;F;1 ;;;1000;1000; ;0;14101997;V;002527;001;1997;14101997;0000489;;;;;;;402863;;2068967;
M113;;33814;G;691743;F;1 ;;;0;0; ;0;05122002;V;003448;001;2002;05122002;;;;;;;;622770;;3645395;
M113;;33814;G;691742;F;1 ;;;0;0; ;0;05122002;V;003448;001;2002;05122002;;;;;;;;622770;;3645394;
M113;;33814;G;859667;F;1 ;;;0;0; ;;31032007;A;009664;001;2007;31032007;;;;;;;;917798;;4275309;
M113;;33814;G;889011;F;1 ;;;0;0; ;;18032008;A;001182;001;2008;20032008;;;;;;;;962512;;4406002;
M113;;34158;G;662946;F;1 ;;;0;0; ;;15102001;D;000072;001;2002;09012002;;;;;;;;588765;;3544346;
M113;;34158;G;662947;F;1 ;;;0;0; ;;15102001;D;000072;001;2002;09012002;;;;;;;;588765;;3544347;
M113;;34983;G;661704;F;1 ;;;0;0; ;0;08081988;V;002740;000;1988;10041997;1000648;;;;;;;376876;;1859117;
M113;;34983;G;859604;F;1 ;;;0;0; ;;31032007;A;009601;001;2007;31032007;;;;;;;;917735;;4275234;
M113;;35465;G;663821;F;1 ;;;0;0; ;;07112002;D;003502;001;2002;09122002;;;;;;;;623197;;3646905;
M113;;35648;G;662717;F;1 ;;;0;0; ;;14102002;D;000416;001;2003;24012003;;;;;;;;627536;;3661819;
M113;;35648;G;869709;F;1 ;;;0;0; ;;03072007;V;011586;001;2007;06072007;;;;;;;;932163;;4314253;
M113;;35648;G;1043014;F;1 ;;;0;0; ;;07052014;V;002212;001;2014;10062014;;;;;;;;1236838;;5140010;
M113;;36066;G;663336;F;1 ;;;0;0; ;;05102007;D;013105;001;2007;25102007;;;;;;;;944827;;4353033;
M113;;36066;G;901369;F;1 ;;;0;0; ;;27032009;D;001633;001;2009;13052009;;;;;;;;1007735;;4542577;
M113;;36066;G;901360;F;1 ;;;0;0; ;;27032009;D;001633;001;2009;13052009;;;;;;;;1007735;;4542576;
M113;;36251;G;739011;F;1 ;;;0;0; ;;24122004;A;004372;001;2004;24122004;;;;;;;;697780;;3883998;
M113;;36509;G;663182;F;1 ;;;0;0; ;;05062003;D;002573;001;2003;25072003;;;;;;;;647110;;3720390;
M113;;36509;G;663177;F;1 ;;;0;0; ;;05062003;D;002573;001;2003;25072003;;;;;;;;647110;;3720389;
M113;;36509;G;663181;F;1 ;;;0;0; ;;05062003;D;002574;001;2003;25072003;;;;;;;;647113;;3720411;
M113;;36509;G;663176;F;1 ;;;0;0; ;;05062003;D;002574;001;2003;25072003;;;;;;;;647113;;3720410;
M113;;36758;G;663511;F;1 ;;;0;0; ;;26022010;D;000939;001;2010;17032010;;;;;;;;1038855;;4638613;
M113;;37211;G;662198;F;1 ;;;0;0; ;;15122003;D;001061;001;2004;11032004;;;;;;;;670426;;3789806;
M113;;37211;G;662197;F;1 ;;;0;0; ;;15122003;D;001061;001;2004;11032004;;;;;;;;670426;;3789805;
M113;;37622;G;662224;F;1 ;;;0;0; ;;27022004;D;001926;001;2004;11052004;;;;;;;;676816;;3808678;
M113;;37622;G;736797;F;1 ;;;0;0; ;;03122004;V;004146;001;2004;03122004;;;;;;;;695599;;3877269;
M113;;38374;G;662646;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595273;
M113;;38374;G;662647;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595274;
M113;;38374;G;662631;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595286;
M113;;38374;G;662632;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595288;
M113;;38374;G;662633;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595289;
M113;;38374;G;662670;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595145;
M113;;38374;G;662668;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595148;
M113;;38374;G;662669;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595149;
M113;;38374;G;662671;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595152;
M113;;38374;G;662672;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595155;
M113;;38374;G;662673;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595156;
M113;;38374;G;662674;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595187;
M113;;38374;G;662681;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595190;
M113;;38374;G;662676;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595205;
M113;;38374;G;662655;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595207;
M113;;38374;G;662659;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595212;
M113;;38374;G;662656;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595215;
M113;;38374;G;662657;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595216;
M113;;38374;G;662658;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595217;
M113;;38374;G;662666;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595223;
M113;;38374;G;662664;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595230;
M113;;38374;G;662663;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595231;
M113;;38374;G;662662;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595234;
M113;;38374;G;662661;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595235;
M113;;38374;G;662650;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595246;
M113;;38374;G;662644;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595249;
M113;;38374;G;662643;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595250;
M113;;38374;G;662638;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595253;
M113;;38374;G;662637;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595255;
M113;;38374;G;662636;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595256;
M113;;38374;G;662635;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595257;
M113;;38374;G;662640;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595260;
M113;;38374;G;662642;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595262;
M113;;38374;G;662648;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595266;
M113;;38374;G;662645;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000355;;;;;;;220;;595272;
M113;;38374;G;663122;F;1 ;;;1000;1000; ;0;31121991;A;004301;001;1991;16031994;0000355;;;;;;;117494;;875662;
M113;;38374;G;663532;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249455;
M113;;38374;G;663531;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249456;
M113;;38374;G;663536;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249457;
M113;;38374;G;663535;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249458;
M113;;38374;G;663534;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249459;
M113;;38374;G;663533;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249460;
M113;;38374;G;663544;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249461;
M113;;38374;G;663543;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249462;
M113;;38374;G;663542;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249463;
M113;;38374;G;663541;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249464;
M113;;38374;G;663540;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249465;
M113;;38374;G;663539;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249466;
M113;;38374;G;663538;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249467;
M113;;38374;G;663537;F;1 ;;;0;0; ;0;12012001;A;C00002;001;2001;17012001;1001103;;;;;;;554733;;3249468;
