E227; ;357466;F;1;2;;0032;01090;;0007;;;0032;01090;;0008;;
E227; ;357466;F;1;3;236;CROCIFISSO;;;;41;
E227; ;357467;F;3;1; ;A03;02;5,5;140;423500;218,72;;;;;;T;;;;30091991;12082011;V;067597;001;2011;;;;;;;;;3552275;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357467;F;3;2;;0032;01092;;;;
E227; ;357467;F;3;3;236;E. FERMI;000023;;;453;
E227; ;357468;F;3;1; ;A02;01;7;290;700000;361,52;;;;;;T;;;;28091985;07072016;V;078200;001;2016;;;;;;;;CORREZIONE SU DATI IDENTIFICATIVI E METRICI DEL PROTOCOLLO DI PRESENTAZIONE PLANIMETRICA N.29452/1985;4581946;;;27111998;VAR;AGGIORNAMENTO PLANIMETRICO;;;4;
E227; ;357468;F;3;2;;0032;01093;;0001;;
E227; ;357468;F;3;3;236;E. FERMI;;;;453;
E227; ;357470;F;3;1; ;C06;02;32;38;80000;41,32;;;;;;T;;;;28091985;12082011;V;067598;001;2011;;;;;;;;;3552276;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357470;F;3;2;;0032;01093;;0003;;
E227; ;357470;F;3;3;236;E. FERMI;;;;453;
E227; ;357471;F;4;1; ;A07;02;8,5;254;977500;504,84;;;;;;0001;;;;28091985;26052016;V;053674;001;2016;;;;;;;;;4548183;;;27111998;VAR;G.A.F. CODIFICA PIANO INCOERENTE;;;;
E227; ;357471;F;4;2;;0032;01093;;0004;;
E227; ;357471;F;4;3;236;E. FERMI;;;;453;
E227; ;357473;F;2;1; ;A04;02;4,5;106;297000;153,39;;;;;;T;;;;01010001;30082011;V;092184;001;2011;;;;;;;;;3578815;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357473;F;2;2;;0032;01094;;;;
E227; ;357473;F;2;3;236;E. FERMI;;;;453;
E227; ;357474;F;2;1; ;A03;01;6,5;147;429000;221,56;;;;;;T;;;;11031993;26021999;V;002886;002;1993;;;;;;;0002030;;1624394;;;27111998;VCL;;;;4;
E227; ;357474;F;2;2;;0032;01095;;0001;;
E227; ;357474;F;2;3;236;ALESSANDRO MANZONI;000062;;;91;
E227; ;357475;F;2;1; ;C06;02;46;49;115000;59,39;;;;;;T;;;;11031993;26021999;V;002886;002;1993;;;;;;;0002030;;1624394;;;27111998;VCL;;;;4;
E227; ;357475;F;2;2;;0032;01095;;0002;;
E227; ;357475;F;2;3;236;ALESSANDRO MANZONI;000064;;;91;
E227; ;357477;F;3;1; ;C06;02;32;40;80000;41,32;;;;;;T;;;;30111985;12082011;V;052676;001;2011;;;;;;;;;3537354;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357477;F;3;2;;0032;01098;;0002;;
E227; ;357477;F;3;3;236;G. MAMELI;;;;419;
E227; ;357479;F;1;1; ;C06;03;42;51;126000;65,07;;;;;;T;;;;06111985;11031999;V;039700;001;1985;;;;;;;0002164;;1627958;;;27111998;VAR;DIVISIONE AMPLIAMENTO;;;4;
E227; ;357479;F;1;2;;0032;01100;;0001;;
E227; ;357479;F;1;3;236;ALCIDE DE GASPERI;;;;45;
E227; ;357480;F;1;1; ;A03;03;6;145;540000;278,89;;;;;;T;;;;06111985;11031999;V;039700;001;1985;;;;;;;0002164;;1627958;;;27111998;VAR;DIVISIONE AMPLIAMENTO;;;4;
E227; ;357480;F;1;2;;0032;01100;;0002;;
E227; ;357480;F;1;3;236;ALCIDE DE GASPERI;;;;45;
E227; ;357481;F;2;1; ;F03;;;;;;;;;;;1;;;;06111985;22072013;V;022853;001;2013;;;;;;;;STATO DELL'UNITA' CONFERMATO A SEGUITO DI VERIFICA DELL'UFFICIO DEL 12/07/2013;3972529;;;27111998;VAR;VERIFICA STATO ATTUALE U.I.;;;4;
E227; ;357481;F;2;2;;0032;01100;;0003;;
E227; ;357481;F;2;3;236;ALCIDE DE GASPERI;;;;45;
E227; ;357483;F;4;1; ;A04;03;5;146;385000;198,84;;;;;;T;;;;08011993;22032016;V;020096;001;2016;;;;;;;;;4500328;;;27111998;VTO;VARIAZIONE TOPONOMASTICA DERIVANTE DA AGGIORNAMENTO ANSC;;;4;
E227; ;357483;F;4;2;;0032;01103;;0001;;
E227; ;357483;F;4;3;652;VECCHIA SALICE;;;;588;
E227; ;357484;F;4;1; ;C06;02;30;34;75000;38,73;;;;;;T;;;;08011993;22032016;V;020097;001;2016;;;;;;;;;4500329;;;27111998;VTO;VARIAZIONE TOPONOMASTICA DERIVANTE DA AGGIORNAMENTO ANSC;;;4;
E227; ;357484;F;4;2;;0032;01103;;0002;;
E227; ;357484;F;4;3;652;VECCHIA SALICE;;;;588;
E227; ;357485;F;5;1; ;A03;03;7;163;630000;325,37;;;;;;T;;;;30061995;08071999;V;005028;002;1995;;;;;;;1000760;;1671523;;;27111998;VCL;;;;4;
E227; ;357485;F;5;2;;0032;01107;;0001;;
E227; ;357485;F;5;3;236;ALCIDE DE GASPERI;000011;;;45;
E227; ;357486;F;1;1; ;C02;03;53;60;159000;82,12;;;;;;T;;;;01010001;30061987;I;;000;;;;;;;;0002308;;1079834;;;27111998;;;;;;
E227; ;357486;F;1;2;;0032;01107;;0002;;
E227; ;357486;F;1;3;236;ALCIDE DE GASPERI;000013;;;45;
E227; ;357497;F;3;1; ;A03;03;7;165;630000;325,37;;;;;;0001;;;;01101985;26052016;V;053675;001;2016;;;;;;;;;4548185;;;27111998;VAR;G.A.F. CODIFICA PIANO INCOERENTE;;;;
E227; ;357497;F;3;2;;0032;01115;;0001;;
E227; ;357497;F;3;3;236;CAGLIARI;;;;27;
E227; ;357498;F;4;1; ;C02;02;142;157;355000;183,34;;;;;;T;;;;07031996;07031996;V;010677;001;1996;;;;;;;1001305;;1465473;;;27111998;VDE;LABORATORIO DEPOSITO;;;2;
E227; ;357498;F;4;2;;0032;01115;;0002;;
E227; ;357498;F;4;3;236;CAGLIARI;;;;27;
E227; ;357501;F;4;1; ;A03;03;7,5;214;675000;348,61;;;;;;T;0001;;;10051994;08072016;V;078320;001;2016;;;;;;;;CORREZIONE SU DATI IDENTIFICATIVI E METRICI DEL PROTOCOLLO N.LE0122872/2016;4582218;;;27111998;VAR;AGGIORNAMENTO PLANIMETRICO;;;4;
E227; ;357501;F;4;2;;0032;01116;;0001;;;0032;01116;;0004;;
E227; ;357501;F;4;3;236;IV NOVEMBRE;000087;;;77;
E227; ;357502;F;3;1; ;C06;03;30;36;90000;46,48;;;;;;T;;;;10051994;08072016;V;078319;001;2016;;;;;;;;CORREZIONE SU DATI IDENTIFICATIVI E METRICI DEL PROTOCOLLO DI PRESENTAZIONE PLANIMETRICA N.2830/1994;4582217;;;27111998;VAR;AGGIORNAMENTO PLANIMETRICO;;;4;
E227; ;357502;F;3;2;;0032;01116;;0002;;
E227; ;357502;F;3;3;236;IV NOVEMBRE;000087;;;77;
E227; ;357504;F;2;1; ;A03;02;6,5;186;500500;258,49;;;;;;T;;;;05071986;19071999;V;041389;001;1986;;;;;;;0002641;;1674828;;;27111998;VCL;;;;4;
E227; ;357504;F;2;2;;0032;01117;;;;
E227; ;357504;F;2;3;236;AMERIGO VESPUCCI;000013;;;172;
E227; ;357505;F;4;1; ;A04;03;4,5;106;346500;178,95;;;;;;T;;;;03111986;26052016;V;053679;001;2016;;;;;;;;;4548190;;;27111998;VAR;G.A.F. CODIFICA PIANO INCOERENTE;;;;
E227; ;357505;F;4;2;;0032;01118;;;;
E227; ;357505;F;4;3;236;IV NOVEMBRE;;;;77;
E227; ;357506;F;1;1; ;A02;01;8,5;208;850000;438,99;;;;;;T;;;;01010001;30061987;I;;000;;;;;;;;0001879;;1079834;;;27111998;;;;;;
E227; ;357506;F;1;2;;0032;01119;;;;
E227; ;357506;F;1;3;236;IV NOVEMBRE;;;;77;
E227; ;357507;F;1;1; ;A02;02;7,5;218;900000;464,81;;;;;;T;0001;;;07061982;17031992;A;009039;001;1982;;;;;;;1000683;;1248417;;;27111998;NC;;;;;
E227; ;357507;F;1;2;;0032;01120;;0001;;
E227; ;357507;F;1;3;236;IV NOVEMBRE;000089;;;77;
E227; ;357508;F;1;1; ;C06;02;43;43;107500;55,52;;;;;;T;;;;07061982;17031992;A;009038;001;1982;;;;;;;1000683;;1248322;;;27111998;NC;;;;;
E227; ;357508;F;1;2;;0032;01120;;0002;;
E227; ;357508;F;1;3;236;IV NOVEMBRE;000089;;;77;
E227; ;357509;F;3;1; ;A04;02;5;118;330000;170,43;;;;;;T;;;;18121992;10031999;V;009249;002;1992;;;;;;;0001885;;1627386;;;27111998;VCL;;;;4;
E227; ;357509;F;3;2;;0032;01121;;;;
E227; ;357509;F;3;3;236;AMERIGO VESPUCCI;000009;;;172;
E227; ;357510;F;1;1; ;C06;03;18;23;54000;27,89;;;;;;T;;;;16061997;16061997;A;004371;001;1997;;;;;;;1001556;;1534826;;;27111998;NC;;;;2;
E227; ;357510;F;1;2;;0032;01122;;;;
E227; ;357510;F;1;3;236;CAGLIARI;SN;;;27;
E227; ;357511;F;1;1; ;A04;03;4;116;308000;159,07;;;;;;T;;;;01010001;30061987;I;;000;;;;;;;;0001886;;1079834;;;27111998;;;;;;
E227; ;357511;F;1;2;;0032;01124;;;;
E227; ;357511;F;1;3;236;IV NOVEMBRE;;;;77;
E227; ;357514;F;1;1; ;C06;02;45;52;112500;58,1;;;;;;T;;;;27021988;18021991;V;003664;001;1988;;;;;;;0002021;;1194435;;;27111998;FRZ;;;;;
E227; ;357514;F;1;2;;0032;01125;;0002;;
E227; ;357514;F;1;3;236;AMERIGO VESPUCCI;;;;172;
E227; ;357516;F;2;1; ;A03;03;6;147;540000;278,89;;;;;;T;;;;19021986;17091990;V; 33808;;1986;;;;;;;1001830;;1179294;;;27111998;CLA;;;;;
E227; ;357516;F;2;2;;0032;01132;;;;
E227; ;357516;F;2;3;236;GIOVANNI XXIII;;;;68;
E227; ;357517;F;2;1; ;C06;02;29;34;72500;37,44;;;;;;T;;;;01010001;01022011;V;006302;001;2011;;;;;;;;;3438070;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357517;F;2;2;;0032;01133;;0001;;
E227; ;357517;F;2;3;240;KENNEDY;000003;;;365;
E227; ;357518;F;2;1; ;A03;02;5,5;54;423500;218,72;;;;;;T;;;;01010001;01022011;V;006304;001;2011;;;;;;;;;3438072;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357518;F;2;2;;0032;01133;;0002;;
E227; ;357518;F;2;3;240;KENNEDY;000005;;;365;
E227; ;357519;F;3;1; ;A03;03;7,5;165;675000;348,61;;;;;;T;0001;;;22061993;08111993;V;009165;001;1993;;;;;;;0002467;;1360883;;;27111998;VAR;CLASSAMENTO AUTOMATICO SOSTITUITO DAL CLASSAMENTO D`UFFICIO;;;;
E227; ;357519;F;3;2;;0032;01134;;0001;;;0032;01134;;0003;;;0032;01134;;0004;;;0032;01134;;0005;;;0032;01134;;0006;;
E227; ;357519;F;3;3;236;ALCIDE DE GASPERI;;;;45;
E227; ;357520;F;3;1; ;C01;04;30;36;843000;435,37;;;;;;T;;;;22061993;08111993;V;009165;001;1993;;;;;;;0002467;;1360883;;;27111998;VAR;CLASSAMENTO AUTOMATICO SOSTITUITO DAL CLASSAMENTO D`UFFICIO;;;;
E227; ;357520;F;3;2;;0032;01134;;0002;;
E227; ;357520;F;3;3;236;ALCIDE DE GASPERI;;;;45;
E227; ;357521;F;1;1; ;A04;03;5,5;113;423500;218,72;;;;;;T;;;;01010001;30061987;I;;000;;;;;;;;0002146;;1079834;;;27111998;;;;;;
E227; ;357521;F;1;2;;0032;01137;;0001;;
E227; ;357521;F;1;3;236;AMERIGO VESPUCCI;;;;172;
E227; ;357522;F;1;1; ;A03;01;7;127;462000;238,6;;;;;;T;;;;01010001;30061987;I;;000;;;;;;;;0002147;;1079834;;;27111998;;;;;;
E227; ;357522;F;1;2;;0032;01137;;0002;;
E227; ;357522;F;1;3;236;AMERIGO VESPUCCI;;;;172;
E227; ;357523;F;1;1; ;A04;03;5,5;113;423500;218,72;;;;;;0001;;;;01010001;30061987;I;;000;;;;;;;;0002151;;1079834;;;27111998;;;;;;
E227; ;357523;F;1;2;;0032;01137;;0003;;
E227; ;357523;F;1;3;236;AMERIGO VESPUCCI;;;;172;
E227; ;357524;F;1;1; ;A03;01;7;134;462000;238,6;;;;;;0001;;;;01010001;30061987;I;;000;;;;;;;;0002068;;1079834;;;27111998;;;;;;
E227; ;357524;F;1;2;;0032;01137;;0004;;
E227; ;357524;F;1;3;236;AMERIGO VESPUCCI;;;;172;
E227; ;357526;F;1;1; ;A02;01;8;232;800000;413,17;;;;;;T;;;;20011993;20011993;V;000591;001;1993;;;;;;;0001868;;1321294;;;27111998;VAR;FRZ-AMP;;;;
E227; ;357526;F;1;2;;0032;01138;;0001;;
E227; ;357526;F;1;3;236;AMERIGO VESPUCCI;;;;172;
E227; ;357527;F;3;1; ;C06;03;46;52;138000;71,27;;;;;;T;;;;20011993;12082011;V;052900;001;2011;;;;;;;;;3537578;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;4;
E227; ;357527;F;3;2;;0032;01138;;0002;;
E227; ;357527;F;3;3;236;N. PAGANINI;;;;431;
E227; ;357532;F;4;1; ;A02;02;8;191;960000;495,8;;;;;;0001;;;;30071987;31101995;V;005687;001;1987;;;;;;;1000361;;1446220;;;27111998;VAR;AMP;;;;
E227; ;357532;F;4;2;;0032;01143;;0002;;
E227; ;357532;F;4;3;236;SICILIA;000003;;;145;
E227; ;357533;F;4;1; ;A02;02;8;179;960000;495,8;;;;;;0001;;;;30071987;31101995;V;005687;002;1987;;;;;;;1000362;;1446194;;;27111998;VAR;AMP;;;;
E227; ;357533;F;4;2;;0032;01143;;0003;;
E227; ;357533;F;4;3;236;SICILIA;000003;;;145;
E227; ;357534;F;4;1; ;C01;02;187;224;3870900;1999,15;;;;;;T;;;;07042000;02032018;V;019898;001;2018;;;;;;;;CORREZIONE SU DATI METRICI DEL PROTOCOLLO DI PRESENTAZIONE PLANIMETRICA N.1842/1996;4917781;;;27111998;VAR;AGGIORNAMENTO PLANIMETRICO;;;5;
E227; ;357534;F;4;2;;0032;01143;;0004;;
E227; ;357534;F;4;3;236;PROVINCIALE;000180;;;124;
E227; ;357535;F;2;1; ;C03;01;218;223;610400;315,25;;;;;;T;;;;07042000;07042000;V;002184;001;2000;;;;;;;;;1729507;;;27111998;VCL;VARIAZIONE DI CLASSAMENTO;;;5;
E227; ;357535;F;2;2;;0032;01143;;0005;;
E227; ;357535;F;2;3;236;SICILIA;000003;;;145;
E227; ;357536;F;1;1; ;A03;03;6,5;125;585000;302,13;;;;;;T;;;;01010001;30061987;I;;000;;;;;;;;0002241;;1079834;;;27111998;;;;;;
E227; ;357536;F;1;2;;0032;01147;;0001;;
E227; ;357536;F;1;3;236;IV NOVEMBRE;;;;77;
E227; ;357538;F;1;1; ;A03;03;6,5;151;585000;302,13;;;;;;T;;;;01010001;30061987;I;;000;;;;;;;;0001865;;1079834;;;27111998;;;;;;
E227; ;357538;F;1;2;;0032;01148;;;;
E227; ;357538;F;1;3;236;IV NOVEMBRE;;;;77;
E227; ;357539;F;1;1; ;C06;03;67;80;201000;103,81;;;;;;T;;;;01010001;30061987;I;;000;;;;;;;;0002036;;1079834;;;27111998;;;;;;
E227; ;357539;F;1;2;;0032;01150;;;;
E227; ;357539;F;1;3;236;VITTORIO VENETO;;;;175;
E227; ;357540;F;4;1; ;C02;02;179;191;447500;231,11;;;;;;T;;;;24041999;12082011;V;052636;001;2011;;;;;;;;;3537314;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357540;F;4;2;;0032;01151;;0001;;
E227; ;357540;F;4;3;236;R. LEONCAVALLO;;;;417;
E227; ;357541;F;4;1; ;A03;03;6,5;166;585000;302,13;;;;;;0001;;;;24041999;12082011;V;052637;001;2011;;;;;;;;;3537315;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357541;F;4;2;;0032;01151;;0002;;;0032;01151;;0004;;
E227; ;357541;F;4;3;236;R. LEONCAVALLO;;;;417;
E227; ;357544;F;4;1; ;C03;02;60;73;198000;102,26;;;;;;T;;;;13031990;12082011;V;052639;001;2011;;;;;;;;;3537317;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357544;F;4;2;;0032;01152;;0003;;;0032;01152;;0004;;;0032;01152;;0005;;
E227; ;357544;F;4;3;236;R. LEONCAVALLO;SC;;;417;
E227; ;357546;F;5;1; ;A03;03;6;136;540000;278,89;;;;;;0001;;;;13031990;12082011;V;052640;001;2011;;;;;;;;;3537318;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357546;F;5;2;;0032;01152;;0006;;;0032;01152;;0009;;;0032;01152;;0015;;
E227; ;357546;F;5;3;236;R. LEONCAVALLO;;;;417;
E227; ;357548;F;5;1; ;A03;03;5;115;450000;232,41;;;;;;0001;;;;13031990;12082011;V;052641;001;2011;;;;;;;;;3537319;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357548;F;5;2;;0032;01152;;0008;;;0032;01152;;0014;;
E227; ;357548;F;5;3;236;R. LEONCAVALLO;;;;417;
E227; ;357549;F;1;1; ;C02;04;131;202;471600;243,56;;;;;;T;;;;10011989;15041991;V;000096;001;1989;;;;;;;0002484;;1198110;;;27111998;VAR;CLASSAMENTO;;;;
E227; ;357549;F;1;2;;0032;01152;;0010;;;0032;01152;;0012;;
E227; ;357549;F;1;3;236;VITTORIO VENETO;;;;175;
E227; ;357550;F;1;1; ;C02;04;52;65;187200;96,68;;;;;;T;;;;10011989;15041991;V;000096;001;1989;;;;;;;0002484;;1198110;;;27111998;VAR;CLASSAMENTO;;;;
E227; ;357550;F;1;2;;0032;01152;;0011;;;0032;01152;;0013;;
E227; ;357550;F;1;3;236;VITTORIO VENETO;;;;175;
E227; ;357552;F;2;1; ;C03;02;115;136;379500;196;;;;;;T;;;;03031998;02032018;V;019899;001;2018;;;;;;;;CORREZIONE SU DATI METRICI DEL PROTOCOLLO DI PRESENTAZIONE PLANIMETRICA N.6209/1998;4917785;;;27111998;VAR;AGGIORNAMENTO PLANIMETRICO;;;2;
E227; ;357552;F;2;2;;0032;01154;;0001;;
E227; ;357552;F;2;3;236;VITTORIO VENETO;000122;;;175;
E227; ;357553;F;1;1; ;A03;02;6;103;462000;238,6;;;;;;1;;;;03031998;03031998;V;006209;001;1998;;;;;;;1000387;;1562199;;;27111998;VAR;AMPLIAMENTO DIVERSA DISTRIBUZIONE DEGLI SPAZI INTERNI;;;2;
E227; ;357553;F;1;2;;0032;01154;;0002;;
E227; ;357553;F;1;3;236;VITTORIO VENETO;000122;;;175;
E227; ;357554;F;3;1; ;C02;01;166;177;348600;180,04;;;;;;T;;;;11032011;12082011;V;052642;001;2011;;;;;;;;ALL.N.125534/11;3537320;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;4;
E227; ;357554;F;3;2;;0032;01157;;0001;;
E227; ;357554;F;3;3;236;R. LEONCAVALLO;000012;;;417;
E227; ;357557;F;2;1; ;A03;02;6;152;462000;238,6;;;;;;T;0001;;;01010001;12082011;V;052643;001;2011;;;;;;;;;3537321;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357557;F;2;2;;0032;01158;;0002;;
E227; ;357557;F;2;3;236;R. LEONCAVALLO;;;;417;
E227; ;357559;F;6;1; ;A03;03;5,5;132;495000;255,65;;;;;;0001;;;;05061985;12082011;V;052644;001;2011;;;;;;;;;3537322;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357559;F;6;2;;0032;01160;;0001;;;0032;01160;;0002;;
E227; ;357559;F;6;3;236;R. LEONCAVALLO;;;;417;
E227; ;357561;F;3;1; ;A03;03;5,5;134;495000;255,65;;;;;;1;;;;15041993;12082011;V;052645;001;2011;;;;;;;;;3537323;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;4;
E227; ;357561;F;3;2;;0032;01160;;0005;;
E227; ;357561;F;3;3;236;R. LEONCAVALLO;;;;417;
E227; ;357562;F;3;1; ;C06;03;17;21;51000;26,34;;;;;;T;;;;15041993;12082011;V;052646;001;2011;;;;;;;;;3537324;;;27111998;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;4;
E227; ;357562;F;3;2;;0032;01160;;0006;;
E227; ;357562;F;3;3;236;R. LEONCAVALLO;;;;417;
E227; ;357564;F;2;1; ;C06;03;15;19;45000;23,24;;;;;;T;;;;27051992;10041997;V;002992;001;1992;;;;;;;0002843;;1524431;;;27111998;CLS;;;;;
E227; ;357564;F;2;2;;0032;01161;;0002;;
E227; ;357564;F;2;3;236;MICHELANGELO;;;;98;
E227; ;357566;F;3;1; ;C06;03;33;39;99000;51,13;;;;;;T;;;;31052011;31052011;V;033435;001;2011;;;;;;;;RETTIFICA DI ERRORE COMMESSO DALL`UFFICIO CON LA REGISTRAZIONE DELLA N.C. PROT. 992/92 - ISTANZA PROT. 250885/92;3498689;;2011LE0268765;14062011;VAR;RETT. ERR. REGISTRAZ. N.C. 992/92;;;4;
E227; ;357566;F;3;2;;0032;01161;;0004;;
E227; ;357566;F;3;3;236;DI VITTORIO;;;;52;
E227; ;357567;F;2;1; ;C03;02;504;551;1663200;858,97;;;;;;T;;;;01010001;26052016;V;053681;001;2016;;;;;;;;;4548194;;;14062011;VAR;G.A.F. CODIFICA PIANO INCOERENTE;;;;
E227; ;357567;F;2;2;;0032;01164;;;;
E227; ;357567;F;2;3;236;DI VITTORIO;;;;52;
E227; ;357568;F;4;1; ;A07;02;6;171;690000;356,36;;;;;;T;0001;;;23081989;08072016;V;078335;001;2016;;;;;;;;CORREZIONE SU DATI IDENTIFICATIVI E METRICI DEL PROTOCOLLO N.LE0122887/2016;4582233;;;14062011;VAR;AGGIORNAMENTO PLANIMETRICO;;;;
E227; ;357568;F;4;2;;0032;01165;;0001;;;0032;01165;;0003;;
E227; ;357568;F;4;3;236;MICHELANGELO;;;;98;
E227; ;357569;F;3;1; ;C06;03;24;28;72000;37,18;;;;;;T;;;;23081989;08072016;V;078333;001;2016;;;;;;;;CORREZIONE SU DATI IDENTIFICATIVI E METRICI DEL PROTOCOLLO DI PRESENTAZIONE PLANIMETRICA N.4861/1989;4582231;;;14062011;VAR;AGGIORNAMENTO PLANIMETRICO;;;;
E227; ;357569;F;3;2;;0032;01165;;0002;;
E227; ;357569;F;3;3;236;MICHELANGELO;;;;98;
E227; ;357571;F;3;1; ;A03;03;7,5;160;675000;348,61;;;;;;T;;;;08101985;30101999;V;031886;001;1985;;;;;;;0002497;;1704675;;;14062011;VCL;;;;4;
E227; ;357571;F;3;2;;0032;01171;;0001;;;0032;01171;;0002;;;0032;01171;;0003;;
E227; ;357571;F;3;3;236;VITTORIO VENETO;000SNC;;;175;
E227; ;357573;F;1;1; ;A04;03;4;93;308000;159,07;;;;;;T;;;;19011987;30061992;V;000392;001;1987;;;;;;;0001772;;1260201;;;14062011;VAR;FG 32 N.1174 VARIATO PER AMPLIAMENTO E DIVISO IN FG 32 N. 1174 SUB 1-3-2;;;;
E227; ;357573;F;1;2;;0032;01174;;0001;;;0032;01174;;0003;;
E227; ;357573;F;1;3;236;DELLA VITTORIA;;;;50;
E227; ;357574;F;1;1; ;C06;04;38;43;136800;70,65;;;;;;T;;;;19011987;30061992;V;000392;001;1987;;;;;;;0001772;;1260201;;;14062011;VAR;FG 32 N.1174 VARIATO PER AMPLIAMENTO E DIVISO IN FG 32 N. 1174 SUB 1-3-2;;;;
E227; ;357574;F;1;2;;0032;01174;;0002;;
E227; ;357574;F;1;3;236;DELLA VITTORIA;;;;50;
E227; ;357577;F;3;1; ;A03;03;7;208;630000;325,37;;;;;;T;;;;18071990;12082011;V;052677;001;2011;;;;;;;;;3537355;;;14062011;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357577;F;3;2;;0032;01191;;0001;;;0032;01191;;0003;;
E227; ;357577;F;3;3;236;G. MAMELI;;;;419;
E227; ;357578;F;3;1; ;C06;03;60;54;180000;92,96;;;;;;T;;;;18071990;12082011;V;052678;001;2011;;;;;;;;;3537356;;;14062011;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357578;F;3;2;;0032;01191;;0002;;
E227; ;357578;F;3;3;236;G. MAMELI;;;;419;
E227; ;357579;F;3;1; ;A03;02;6,5;173;500500;258,49;;;;;;T;;;;19091995;12082011;V;052679;001;2011;;;;;;;;;3537357;;;14062011;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357579;F;3;2;;0032;01192;;;;
E227; ;357579;F;3;3;236;G. MAMELI;000035;;;419;
E227; ;357580;F;3;1; ;A03;03;7;170;630000;325,37;;;;;;T;;;;23011992;12082011;V;052647;001;2011;;;;;;;;;3537325;;;14062011;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;4;
E227; ;357580;F;3;2;;0032;01194;;;;
E227; ;357580;F;3;3;236;R. LEONCAVALLO;000014;;;417;
E227; ;357582;F;4;1; ;A03;03;6,5;118;585000;302,13;;;;;;T;;;;22071999;12082011;V;052648;001;2011;;;;;;;;;3537326;;;14062011;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;2;
E227; ;357582;F;4;2;;0032;01195;;0001;;;0032;01195;;0003;;
E227; ;357582;F;4;3;236;R. LEONCAVALLO;000009;;;417;
E227; ;357583;F;3;1; ;C06;03;23;25;69000;35,64;;;;;;T;;;;22071999;12082011;V;052649;001;2011;;;;;;;;;3537327;;;14062011;VTO;VARIAZIONE DI TOPONOMASTICA RICHIESTA DAL COMUNE;;;;
E227; ;357583;F;3;2;;0032;01195;;0002;;
E227; ;357583;F;3;3;236;R. LEONCAVALLO;000011;;;417;
E227; ;357588;F;3;1; ;A07;02;5,5;149;632500;326,66;;;;;;0001;;;;13071985;26052016;V;053687;001;2016;;;;;;;;;4548200;;;14062011;VAR;G.A.F. CODIFICA PIANO INCOERENTE;;;;
E227; ;357588;F;3;2;;0032;01199;;0004;;;0032;01199;;0005;;
E227; ;357588;F;3;3;236;MICHELANGELO;000004;;;98;
E227; ;357589;F;2;1; ;C06;02;90;90;225000;116,2;;;;;;T;;;;13071985;17091990;V; 16634;;1985;;;;;;;0002515;;1154755;;;14062011;CLA;;;;;
E227; ;357589;F;2;2;;0032;01199;;0006;;
E227; ;357589;F;2;3;236;MICHELANGELO;000012;;;98;
E227; ;357590;F;2;1; ;C06;03;136;133;408000;210,71;;;;;;T;;;;29051985;10022006;V;003366;001;2006;;;;;;;;;2540521;;;14062011;VTO;VARIAZIONE DI TOPONOMASTICA;;;4;
E227; ;357590;F;2;2;;0032;01200;;0001;;;0032;01200;;0002;;
E227; ;357590;F;2;3;236;MICHELANGELO;000014;;;98;
