CodiceAmministrativo;Sezione;IdentificativoImmobile;TipoImmobile;Progressivo;TipoRecord;Zona;Categoria;Classe;Consistenza;Superficie;Rendita-lire;Rendita-euro;ValoreImis;Lotto;Edificio;Scala;Interno1;Interno2;Piano1;Piano2;Piano3;Piano4;Piano5;Piano6;Piano7;Piano8;Piano9;Piano10;Piano11;Piano12;DataDiEfficacia;DataDiRegistrazioneInAtti;TipoNota;NumeroNota;ProgressivoNota;AnnoNota;DataDiEfficacia;DataDiRegistrazioneInAtti;TipoNota;NumeroNota;ProgressivoNota;AnnoNota;Partita;Annotazione_ita;Annotazione_ted;IdentificativoMutazioneIniziale;IdentificativoMutazioneFinale;ProtocolloNotifica
L322;;672859;F;1;1;;A02;4;5,5;90;687500;355,06;59650,08;;;;;   ;S1;T;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672860;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672861;F;1;1;;A02;4;5,5;89;687500;355,06;59650,08;;;;;   ;S1;T;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672862;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672863;F;2;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;26112002;26112002;V;3301;1;2002;;;;;;;C;621672;;;;
L322;;672864;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672865;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672866;F;1;1;;A02;4;6,5;120;812500;419,62;70496,16;;;;;   ;S1;T;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672867;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672868;F;1;1;;C06;1;14;17;39200;20,25;3402;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672869;F;1;1;;A02;4;2,5;59;312500;161,39;27113,52;;;;;   ;S1;1;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672870;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672871;F;1;1;;A02;4;5,5;90;687500;355,06;59650,08;;;;;   ;S1;T;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672872;F;1;1;;C06;1;14;17;39200;20,25;3402;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672873;F;1;1;;A02;4;8,5;179;1062500;548,74;92188,32;;;;;   ;S1;T;1;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672874;F;1;1;;C06;1;39;47;109200;56,4;9475,2;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672875;F;2;1;;A02;4;7,5;208;937500;484,18;81342,24;;;;;;S1;T;1;;;;;;;;;;17122014;22012015;V;5275;1;2014;;;;;;;;1261743;;201500101;;
L322;;672876;F;1;1;;C06;1;39;47;109200;56,4;9475,2;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672877;F;3;1;;A02;4;8;163;1000000;516,46;86765,28;;;;;;S1;T;1;;;;;;;;;;11092012;12102012;V;6264;1;2012;;;;;;;;1165045;;201201668;;
L322;;672878;F;1;1;;C06;1;39;47;109200;56,4;9475,2;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672879;F;1;1;;A02;4;7,5;177;937500;484,18;81342,24;;;;;   ;S1;T;1;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672880;F;1;1;;C06;1;39;47;109200;56,4;9475,2;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672881;F;1;1;;A02;4;5,5;90;687500;355,06;59650,08;;;;;   ;S1;1;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672882;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672883;F;1;1;;A02;4;5,5;91;687500;355,06;59650,08;;;;;   ;S1;1;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672884;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672885;F;1;1;;A02;4;5,5;109;687500;355,06;59650,08;;;;;   ;S1;1;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672886;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672887;F;1;1;;A02;4;6,5;122;812500;419,62;70496,16;;;;;   ;S1;1;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672888;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672889;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672890;F;1;1;;A02;4;2,5;60;312500;161,39;27113,52;;;;;   ;S1;1;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672891;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672892;F;1;1;;A02;4;5,5;90;687500;355,06;59650,08;;;;;   ;S1;1;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672893;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672894;F;1;1;;A02;4;7,5;187;937500;484,18;81342,24;;;;;   ;S1;2;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672895;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672896;F;1;1;;A02;4;5,5;113;687500;355,06;59650,08;;;;;   ;S1;2;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672897;F;1;1;;C06;1;14;17;39200;20,25;3402;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672898;F;1;1;;A02;4;5;88;625000;322,79;54228,72;;;;;   ;S1;2;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672899;F;1;1;;C06;1;15;18;42000;21,69;3643,92;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672900;F;1;1;;A02;4;5;105;625000;322,79;54228,72;;;;;   ;S1;2;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672901;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672902;F;1;1;;A02;4;9;179;1125000;581,01;97609,68;;;;;   ;S1;2;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672903;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672904;F;1;1;;C02;1;5;8;14000;7,23;1214,64;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672905;F;2;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;26112002;26112002;V;3301;1;2002;;;;;;;C;621672;;;;
L322;;672906;F;1;1;;C02;1;5;8;14000;7,23;1214,64;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672907;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672908;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672909;F;1;1;;C06;1;14;17;39200;20,25;3402;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672910;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672911;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;672912;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;25012002;25012002;A;250;1;2002;;;;;;;;590651;;200201033;;
L322;;673256;F;1;1;;A07;2;9;190;1845000;952,86;160080,48;;;;;   ;T;1;2;;;;;;;;;;31012002;31012002;A;345;1;2002;;;;;;;;591344;;200200115;;
L322;;673257;F;1;1;;C06;1;34;40;95200;49,17;8260,56;;;;;   ;T;;;;;;;;;;;;31012002;31012002;A;345;1;2002;;;;;;;;591344;;200200115;;
L322;;678156;F;1;1;;A03;3;6;139;504000;260,29;43728,72;;;;;   ;S1;T;1;2;3;;;;;;;;29042002;29042002;A;1267;1;2002;;;;;;;;600567;;200200510;;
L322;;678785;F;2;1;;D07;;;;19943581;10300;702975;;;;;;T;1;2;;;;;;;;;;13052002;20062002;V;1379;2;2002;;;;;;;;605648;;200202122;;
L322;;679078;F;1;1;;A07;2;5;126;1025000;529,37;88934,16;;;;;   ;T;;;;;;;;;;;;15052002;15052002;A;1423;1;2002;;;;;;;;602376;;200202040;;
L322;;679079;F;1;1;;C06;1;69;83;193200;99,78;16763,04;;;;;   ;S1;;;;;;;;;;;;15052002;15052002;A;1423;1;2002;;;;;;;;602376;;200202040;;
L322;;679884;F;1;1;;A03;3;8,5;211;714000;368,75;61950;;;U;;;S1;T;1;2;;;;;;;;;28052002;28052002;V;1544;1;2002;;;;;;;;603574;;200202062;;
L322;;680154;F;1;1;;C06;1;13;14;36400;18,8;3158,4;;;;;;T;;;;;;;;;;;;3062002;3062002;V;1596;1;2002;;;;;;;;604106;;200202081;;
L322;;680749;F;2;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;15092006;15092006;V;3404;1;2006;;;;;;;C;830879;;;;
L322;;681889;F;1;1;;A07;3;11,5;332;2760000;1425,42;239470,56;;;;;   ;S1;T;1;2;;;;;;;;;3072002;3072002;A;1889;1;2002;;;;;;;;606842;;200202226;;
L322;;681890;F;1;1;;C02;1;178;204;498400;257,4;43243,2;;;;;   ;S1;;;;;;;;;;;;3072002;3072002;A;1889;1;2002;;;;;;;;606842;;200202226;;
L322;;683245;F;1;1;;C02;1;57;63;159600;82,43;13848,24;;;;;   ;T;;;;;;;;;;;;31072002;31072002;A;2183;1;2002;;;;;;;;609953;;200202340;;
L322;;683246;F;1;1;;C02;1;62;70;173600;89,66;15062,88;;;;;   ;T;;;;;;;;;;;;31072002;31072002;A;2183;2;2002;;;;;;;;609954;;200202341;;
L322;;684721;F;1;1;;A03;3;7,5;135;630000;325,37;54662,16;;;;;;S1;T;;;;;;;;;;;3092002;3092002;V;2450;1;2002;;;;;;;;612620;;200202427;;
L322;;684722;F;1;1;;A03;3;8;141;672000;347,06;58306,08;;;;;;S1;1;;;;;;;;;;;3092002;3092002;V;2450;1;2002;;;;;;;;612620;;200202427;;
L322;;684723;F;2;1;;A03;4;6;162;594000;306,78;51539,04;;;;;;2;;;;;;;;;;;;6092006;6092006;V;3301;1;2006;;;;;;;;829898;;200601114;;
L322;;686420;F;1;1;;A03;1;7,5;208;457500;236,28;39695,04;;;;;;T;1;;;;;;;;;;;8011977;23092002;V;3;1;1977;;;;;;;;614276;;200202457;;
L322;;686493;F;1;1;;C06;1;146;163;408800;211,13;35469,84;;;;;   ;S1;;;;;;;;;;;;24092002;24092002;A;2607;1;2002;;;;;;;;614480;;200202495;;
L322;;687019;F;1;1;;A02;3;3,5;83;367500;189,8;31886,4;;;;;;T;;;;;;;;;;;;7102002;7102002;V;2782;1;2002;;;;;;;;615700;;200202531;;
L322;;687020;F;1;1;;A02;2;6;147;540000;278,89;46853,52;;;;;;T;1;;;;;;;;;;;7102002;7102002;V;2782;1;2002;;;;;;;;615700;;200202531;;
L322;;689679;F;1;1;;C06;1;37;45;103600;53,5;8988;;;;;;S1;;;;;;;;;;;;18112002;18112002;V;3233;1;2002;;;;;;;;620475;;200202699;;
L322;;689680;F;2;1;;A03;3;7,5;139;630000;325,37;54662,16;;;;;;S1;T;1;;;;;;;;;;17062010;18062010;V;1985;1;2010;;;;;;;;1048727;;201000686;;
L322;;689681;F;2;1;;A03;3;8,5;175;714000;368,75;61950;;;;;;S1;T;1;;;;;;;;;;17062010;18062010;V;1986;1;2010;;;;;;;;1048728;;201000687;;
L322;;689734;F;1;1;;C06;1;26;34;72800;37,6;6316,8;;;;;   ;T;;;;;;;;;;;;18112002;18112002;A;3234;1;2002;;;;;;;;620485;;200202698;;
L322;;690575;F;1;1;;A02;4;7;111;875000;451,9;75919,2;;;;;;S1;T;;;;;;;;;;;26112002;26112002;V;3301;1;2002;;;;;;;;621672;;200202708;;
L322;;691721;F;1;1;;A04;1;2,5;46;162500;83,92;14098,56;;;;;   ;T;;;;;;;;;;;;5122002;5122002;A;3447;1;2002;;;;;;;;622760;;200202782;;
L322;;691722;F;1;1;;A04;1;2,5;44;162500;83,92;14098,56;;;;;   ;T;1;;;;;;;;;;;5122002;5122002;A;3447;1;2002;;;;;;;;622760;;200202782;;
L322;;691723;F;1;1;;A04;1;5;93;325000;167,85;28198,8;;;;;   ;S1;1;2;;;;;;;;;;5122002;5122002;A;3447;1;2002;;;;;;;;622760;;200202782;;
L322;;694939;F;1;1;;C06;1;22;28;61600;31,81;5344,08;;;;;   ;T;;;;;;;;;;;;30122002;30122002;A;3680;1;2002;;;;;;;;625044;;200300061;;
L322;;694940;F;1;1;;C06;1;21;24;58800;30,37;5102,16;;;;;   ;T;;;;;;;;;;;;30122002;30122002;A;3680;1;2002;;;;;;;;625044;;200300061;;
L322;;694941;F;1;1;;C06;1;39;46;109200;56,4;9475,2;;;;;   ;T;;;;;;;;;;;;30122002;30122002;A;3680;1;2002;;;;;;;;625044;;200300061;;
L322;;696100;F;1;1;;C06;1;98;109;274400;141,72;23808,96;;;;;   ;S1;;;;;;;;;;;;27012003;27012003;A;437;1;2003;;;;;;;;627810;;200300110;;
L322;;696101;F;1;1;;A07;2;7,5;211;1537500;794,05;133400,4;;;;;   ;S1;T;;;;;;;;;;;27012003;27012003;A;437;1;2003;;;;;;;;627810;;200300110;;
L322;;696102;F;1;1;;F04;;;;0;0;0;;;;;   ;2;;;;;;;;;;;;27012003;27012003;A;437;1;2003;;;;;;;;627810;;;;
L322;;696881;F;1;1;;A04;1;5;114;325000;167,85;28198,8;;;;;;T;1;;;;;;;;;;;6022003;6022003;V;592;1;2003;;;;;;;;629176;;200300165;;
L322;;696882;F;2;1;;A04;1;4,5;97;292500;151,06;25378,08;;;;;;2;3;;;;;;;;;;;6022003;17062014;V;2357;1;2014;;;;;;;;1237739;;200300165;;
L322;;698893;F;2;1;;A03;3;4,5;100;378000;195,22;32796,96;;;;;;S1;T;1;;;;;;;;;;3012011;3012011;V;8;1;2011;;;;;;;;1069632;;201100072;;
L322;;698894;F;2;1;;A03;3;4,5;98;378000;195,22;32796,96;;;;;;T;2;;;;;;;;;;;3012011;3012011;V;8;1;2011;;;;;;;;1069632;;201100072;;
L322;;698895;F;2;1;;C02;1;8;16;22400;11,57;1943,76;;;;;;S1;;;;;;;;;;;;14032003;22092003;D;3010;2;2003;;;;;;;0;652180;;200300317;;
L322;;699340;F;1;1;;A07;3;8;177;1920000;991,6;166588,8;;;;;   ;S1;T;1;;;;;;;;;;20032003;20032003;A;1154;1;2003;;;;;;;;633606;;200300339;;
L322;;699341;F;1;1;;C06;1;76;88;212800;109,9;18463,2;;;;;   ;S1;;;;;;;;;;;;20032003;20032003;A;1154;1;2003;;;;;;;;633606;;200300339;;
L322;;700460;F;1;1;;A03;2;7;192;504000;260,29;43728,72;;;;;;T;1;2;;;;;;;;;;18041989;9042003;V;1395;1;2003;;;;;;;;636023;;;;
L322;;701382;F;2;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;13122012;17012013;V;7442;1;2012;;;;;;;C;1176425;;;;
L322;;705668;F;1;1;;A03;3;7;125;588000;303,68;51018,24;;;;;;T;1;;;;;;;;;;;1072003;1072003;V;2350;1;2003;;;;;;;;644619;;200300613;;
L322;;705669;F;2;1;;A03;4;5,5;105;544500;281,21;47243,28;;;;;;2;;;;;;;;;;;;16032007;19032007;V;1393;1;2007;;;;;;;;856492;;200700467;;
L322;;707481;F;1;1;;A07;1;6,5;170;1137500;587,47;98694,96;;;;;   ;S1;S2;T;1;;;;;;;;;28072003;28072003;A;2588;1;2003;;;;;;;;647199;;200300691;;
L322;;707482;F;1;1;;C06;1;152;168;425600;219,8;36926,4;;;;;   ;S2;;;;;;;;;;;;28072003;28072003;A;2588;1;2003;;;;;;;;647199;;200300691;;
L322;;707509;F;1;1;;C06;1;28;32;78400;40,49;6802,32;;;;;;T;;;;;;;;;;;;28072003;28072003;V;2602;1;2003;;;;;;;;647247;;200300716;;
L322;;707510;F;1;1;;C06;1;28;32;78400;40,49;6802,32;;;;;;T;;;;;;;;;;;;28072003;28072003;V;2602;1;2003;;;;;;;;647247;;200300716;;
L322;;708472;F;1;1;;A07;2;8,5;252;1742500;899,93;151188,24;;;;;   ;T;1;2;;;;;;;;;;20082003;20082003;A;2769;1;2003;;;;;;;;649184;;200300768;;
L322;;708473;F;1;1;;C06;1;56;65;156800;80,98;13604,64;;;;;   ;T;;;;;;;;;;;;20082003;20082003;A;2769;1;2003;;;;;;;;649184;;200300768;;
L322;;708484;F;2;1;;A07;2;7;167;1435000;741,12;124508,16;;;;;;S1;T;;;;;;;;;;;20082003;9122013;V;5068;1;2013;;;;;;;;1217620;;200300771;;
L322;;708485;F;2;1;;C06;1;92;105;257600;133,04;22350,72;;;;;;S1;;;;;;;;;;;;20082003;9122013;V;5068;1;2013;;;;;;;;1217620;;200300771;;
L322;;708486;F;3;1;;A07;2;7;181;1435000;741,12;124508,16;;;;;;1;2;;;;;;;;;;;8092009;9122013;V;5068;1;2013;;;;;;;;1217620;;200901057;;
L322;;712719;F;1;1;;A07;1;8,5;194;1487500;768,23;129062,64;;;;;;S1;T;1;;;;;;;;;;29102003;29102003;V;3666;1;2003;;;;;;;;656384;;200301032;;
L322;;712720;F;1;1;;C06;1;43;50;120400;62,18;10446,24;;;;;;S1;;;;;;;;;;;;29102003;29102003;V;3666;1;2003;;;;;;;;656384;;200301032;;
L322;;714038;F;1;1;;C02;1;7;11;19600;10,12;1700,16;;;;;;T;;;;;;;;;;;;19112003;19112003;V;3873;1;2003;;;;;;;;658291;;200301062;;
L322;;714039;F;1;1;;C02;1;17;24;47600;24,58;4129,44;;;;;;3;;;;;;;;;;;;19112003;19112003;A;3874;1;2003;;;;;;;;658292;;200301061;;
L322;;714082;F;1;1;;C06;1;18;24;50400;26,03;4373,04;;;;;   ;T;;;;;;;;;;;;19112003;19112003;A;3878;1;2003;;;;;;;;658335;;200301076;;
L322;;714083;F;2;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;25102004;25102004;V;3759;1;2004;;;;;;;C;691739;;;;
L322;;714084;F;2;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;25102004;25102004;V;3759;1;2004;;;;;;;C;691739;;;;
L322;;714412;F;1;1;;A03;3;4,5;133;378000;195,22;32796,96;;;;;;3;;;;;;;;;;;;24112003;24112003;V;3951;1;2003;;;;;;;;658801;;200301084;;
L322;;716673;F;1;1;;A02;3;7;189;735000;379,6;63772,8;;;;;   ;S1;2;3;;;;;;;;;;22122003;22122003;A;4210;1;2003;;;;;;;;661623;;200301181;;
L322;;716674;F;1;1;;A02;3;3,5;72;367500;189,8;31886,4;;;;;   ;1;;;;;;;;;;;;22122003;22122003;A;4210;1;2003;;;;;;;;661623;;200301181;;
L322;;716802;F;1;1;;C02;1;30;36;84000;43,38;7287,84;;;;;   ;S1;;;;;;;;;;;;24122003;24122003;A;4232;1;2003;;;;;;;;661817;;200400006;;
L322;;716803;F;1;1;;C06;1;60;67;168000;86,76;14575,68;;;;;   ;S1;;;;;;;;;;;;24122003;24122003;A;4232;1;2003;;;;;;;;661817;;200400006;;
L322;;717896;F;2;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;29042005;29042005;V;1319;1;2005;;;;;;;C;714029;;;;
L322;;718718;F;1;1;;C06;1;40;48;112000;57,84;9717,12;;;;;   ;T;;;;;;;;;;;;2022004;2022004;A;486;1;2004;;;;;;;;665509;;200400126;;
L322;;719139;F;1;1;;A03;3;10,5;320;882000;455,51;76525,68;;;;;;S1;T;1;;;;;;;;;;4022004;4022004;V;523;1;2004;;;;;;;;665892;;200400145;;
L322;;720955;F;1;1;;C02;1;64;80;179200;92,55;15548,4;;;;;   ;T;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720956;F;1;1;;C02;1;43;50;120400;62,18;10446,24;;;;;   ;T;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720957;F;1;1;;C02;1;73;97;204400;105,56;17734,08;;;;;   ;T;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720958;F;1;1;;C03;1;115;129;483000;249,45;36669,15;;;;;   ;T;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720959;F;1;1;;C02;1;17;21;47600;24,58;4129,44;;;;;   ;T;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720960;F;1;1;;C03;1;140;167;588000;303,68;44640,96;;;;;   ;1;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720961;F;1;1;;C03;1;157;185;659400;340,55;50060,85;;;;;   ;1;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720962;F;1;1;;C03;1;141;167;592200;305,85;44959,95;;;;;   ;2;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720963;F;1;1;;C03;1;157;187;659400;340,55;50060,85;;;;;   ;2;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720964;F;1;1;;A10;1;7;167;2275000;1174,94;98694,96;;;;;   ;3;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720965;F;1;1;;C02;1;120;125;336000;173,53;29153,04;;;;;   ;3;;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;720966;F;1;1;;A03;3;5;94;420000;216,91;36440,88;;;;;   ;3;4;;;;;;;;;;;4032004;4032004;A;955;1;2004;;;;;;;;669657;;200400254;;
L322;;723042;F;1;1;;C06;1;76;94;212800;109,9;18463,2;;;;;   ;T;1;;;;;;;;;;;13042004;13042004;A;1338;1;2004;;;;;;;;673542;;200400416;;
L322;;723255;F;1;1;;C06;1;24;33;67200;34,71;5831,28;;;;;;S1;;;;;;;;;;;;16042004;16042004;V;1390;1;2004;;;;;;;;673911;;200400404;;
L322;;723256;F;1;1;;C06;1;53;66;148400;76,64;12875,52;;;;;;S1;;;;;;;;;;;;16042004;16042004;V;1390;1;2004;;;;;;;;673911;;200400404;;
L322;;723257;F;1;1;;A02;4;8;200;1000000;516,46;86765,28;;;;;;S1;1;2;;;;;;;;;;16042004;16042004;V;1390;1;2004;;;;;;;;673911;;200400404;;
L322;;723258;F;1;1;;F03;;;;0;0;0;;;;;;T;;;;;;;;;;;;16042004;16042004;V;1390;1;2004;;;;;;;;673911;;;;
L322;;725315;F;1;1;;A02;2;4;111;360000;185,92;31234,56;;;;;;T;2;;;;;;;;;;;20052004;20052004;V;2073;1;2004;;;;;;;;677843;;200400540;;
L322;;725316;F;1;1;;C02;1;22;33;61600;31,81;5344,08;;;;;;T;;;;;;;;;;;;20052004;20052004;V;2073;1;2004;;;;;;;;677843;;200400540;;
L322;;725317;F;2;1;;A02;3;4,5;84;472500;244,03;40997,04;;;;;;3;;;;;;;;;;;;1022011;7022011;V;431;1;2011;;;;;;;;1073680;;201100261;;
L322;;726893;F;1;1;;A02;3;3,5;69;367500;189,8;31886,4;U;;U;;   ;T;;;;;;;;;;;;14062004;14062004;A;2433;1;2004;;;;;;;;680142;;200400677;;
L322;;726894;F;1;1;;A02;3;3,5;63;367500;189,8;31886,4;U;;U;;   ;S1;T;;;;;;;;;;;14062004;14062004;A;2433;1;2004;;;;;;;;680142;;200400677;;
L322;;726895;F;1;1;;A02;3;3,5;64;367500;189,8;31886,4;U;;U;;   ;1;;;;;;;;;;;;14062004;14062004;A;2433;1;2004;;;;;;;;680142;;200400677;;
L322;;726896;F;1;1;;A02;3;3,5;64;367500;189,8;31886,4;U;;U;;   ;1;;;;;;;;;;;;14062004;14062004;A;2433;1;2004;;;;;;;;680142;;200400677;;
L322;;726897;F;1;1;;A02;3;3,5;65;367500;189,8;31886,4;U;;U;;   ;2;;;;;;;;;;;;14062004;14062004;A;2433;1;2004;;;;;;;;680142;;200400677;;
L322;;726898;F;1;1;;A02;3;3,5;63;367500;189,8;31886,4;U;;U;;   ;2;;;;;;;;;;;;14062004;14062004;A;2433;1;2004;;;;;;;;680142;;200400677;;
L322;;726938;F;2;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;16062004;16062004;V;2456;1;2004;;;;;;;C;680376;;;;
L322;;727003;F;1;1;;A03;3;4,5;118;378000;195,22;32796,96;;;;;;T;2;3;;;;;;;;;;16062004;16062004;V;2454;1;2004;;;;;;;;680372;;200400647;;
L322;;727004;F;1;1;;C06;1;33;45;92400;47,72;8016,96;;;;;;T;;;;;;;;;;;;16062004;16062004;V;2454;1;2004;;;;;;;;680372;;200400647;;
