CODICE AMMINISTRATIVO;SEZIONE;IDENTIFICATIVO SOGGETTO;TIPO SOGGETTO;IDENTIFICATIVO IMMOBILE;TIPO IMMOBILE;COMUNE CATASTALE;TIPO PARTICELLA;IDENTIFICATIVO PARTICELLA;PORZIONE MATERIALE;LINGUA;TESTO NON CODIFICATO;CODICE DIRITTO;TITOLO NON CODIFICATO ITA;TITOLO NON CODIFICATO TED;QUOTA NUMERATORE;QUOTA DENOMINATORE;REGIME;SOGGETTO DI RIFERIMENTO;DATA DI VALIDITA;TIPO NOTA;NUMERO NOTA;PROGRESSIVO NOTA;ANNO NOTA;DATA DI REGISTRAZIONE IN ATTI;PARTITA;DATA DI VALIDITA;TIPO NOTA;NUMERO NOTA;PROGRESSIVO NOTA;ANNO NOTA;DATA DI REGISTRAZIONE IN ATTI;IDENTIFICATIVO MUTAZIONE INIZIALE;IDENTIFICATIVO MUTAZIONE FINALE;IDENTIFICATIVO TITOLARITA
L322;;10711675;P;626963;F;404;1;256; ;;;2;;;1;3; ;;8091958;G;1563;0;1958;20022007;;;;;;;;12169837;;11458712
L322;;10711735;P;626768;F;404;1;497/2;2;;;73;;;0;0; ;;22062005;G;3118;0;2005;1122005;;;;;;;;13179885;;11459930
L322;;10711735;P;626768;F;404;1;497/2;2;;;73;;;0;0; ;;22062005;G;3118;0;2005;1122005;;;;;;;;13179885;;11459929
L322;;10711735;P;626768;F;404;1;497/2;2;;;73;;;0;0; ;;20042006;G;2041;0;2006;24052006;;;;;;;;13217681;;11459931
L322;;10711750;P;627543;F;404;1;660;8;;;2;;;1;24; ;;5012004;G;7;0;2004;16112004;;;;;;;;13114401;;11460695
L322;;10711750;P;626888;F;404;1;107;2;;;2;;;1;12; ;;5012004;G;7;0;2004;16112004;;;;;;;;13114401;;11458060
L322;;10711841;P;626971;F;404;1;260;2;;;73;;;0;0; ;;24051991;G;1976;0;1991;7052007;;;;;;;;12176070;;11458719
L322;;10711841;P;626971;F;404;1;260;2;;;73;;;0;0; ;;24051991;G;1976;0;1991;7052007;;;;;;;;12176070;;11458720
L322;;10711853;P;855291;F;404;1;300; ;;;2;;;1;6; ;;14121984;G;3677;0;1984;3112006;;;;;;;;12094267;;11458816
L322;;10711907;P;1043730;F;404;1;333;1;;;2;;;1;3; ;;24081982;G;2573;0;1982;15032007;;;;;;;;12185309;;11458965
L322;;10711907;P;976295;F;404;1;333;3;;;1;;;0;0; ;;24081982;G;2573;0;1982;15032007;;;;;;;;12185309;;11458964
L322;;10711920;P;855456;F;404;1;733; ;;;2;;;1;3; ;;28071994;G;2670;0;1994;20022007;;;;;;;;12168926;;11460936
L322;;10711961;P;855291;F;404;1;300; ;;;2;;;1;6; ;;14121984;G;3677;0;1984;3112006;;;;;;;;12094267;;11458817
L322;;10712037;P;627917;F;404;1;906;11;;;1;;;0;0; ;;15011997;G;140;0;1997;7052007;;23122016;G;6375;0;2016;16012017;12209748;13767054;11461462
L322;;10712037;P;627918;F;404;1;906;11;;;1;;;0;0; ;;15011997;G;140;0;1997;7052007;;23122016;G;6375;0;2016;16012017;12209748;13767054;11461463
L322;;10712037;P;627919;F;404;1;906;11;;;1;;;0;0; ;;15011997;G;140;0;1997;7052007;;23122016;G;6375;0;2016;16012017;12209748;13767054;11461464
L322;;10712131;P;992626;F;404;1;254/3; ;;;2;;;1;42; ;;17051989;G;1709;0;1989;28022007;;;;;;;;12176058;;11458687
L322;;10712299;P;627823;F;404;1;853; ;;;2;;;1;2;C;10825323;17011990;G;207;0;1990;10052007;;;;;;;;12213076;;11461288
L322;;10712299;P;627822;F;404;1;853; ;;;2;;;1;2;C;10825323;17011990;G;207;0;1990;10052007;;;;;;;;12213076;;11461286
L322;;10712299;P;627824;F;404;1;853; ;;;2;;;1;2;C;10825323;17011990;G;207;0;1990;10052007;;;;;;;;12213076;;11461289
L322;;10712455;P;628164;F;404;1;521/2; ;;;1;;;0;0; ;;6101980;G;2433;0;1980;23042007;;;;;;;;12205215;;11459891
L322;;10712455;P;1009855;F;404;1;521/2; ;;;1;;;0;0; ;;6101980;G;2433;0;1980;23042007;;;;;;;;12205215;;11459892
L322;;10712455;P;1009856;F;404;1;521/2; ;;;1;;;0;0; ;;6101980;G;2433;0;1980;23042007;;;;;;;;12205215;;11459893
L322;;10712535;P;627671;F;404;1;752; ;;;1;;;0;0; ;;23111987;G;4363;0;1987;12052006;;;;;;;;11981658;;11460993
L322;;10712556;P;855449;F;404;1;659; ;;;2;;;2;4; ;;13051992;G;1816;0;1992;12042007;;;;;;;;12199404;;11460685
L322;;10712556;P;855431;F;404;1;578/1; ;;;2;;;65;6400; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11460204
L322;;10712556;P;855432;F;404;1;578/2; ;;;2;;;182;6400; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11460235
L322;;10712556;P;855309;F;404;1;313/5; ;;;2;;;182;12800; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11459044
L322;;10712556;P;628007;F;404;1;309/2;1;;;2;;;1;2;C;10795340;2032005;G;1001;0;2005;14032005;;;;;;;;13165799;;11458839
L322;;10712556;P;729785;F;404;1;611;1;;;1;;;0;0; ;;22032005;G;1397;0;2005;12102005;;;;;;;;13168251;;11460380
L322;;10712556;P;627421;F;404;1;611;1;;;1;;;0;0; ;;22032005;G;1397;0;2005;12102005;;;;;;;;13168251;;11460377
L322;;10712578;P;729903;F;404;1;383;2;;;1;;;0;0; ;;6102004;G;4331;0;2004;10052005;;;;;;;;13147420;;11459359
L322;;10712674;P;627891;F;404;1;902; ;;;1;;;0;0; ;;8041997;G;1364;0;1997;14022007;;;;;;;;12164489;;11461417
L322;;10712674;P;626983;F;404;1;266/1;2;;;1;;;0;0; ;;8041997;G;1364;0;1997;14022007;;;;;;;;12164489;;11458748
L322;;10712674;P;626983;F;404;1;275;2;;;1;;;0;0; ;;8041997;G;1364;0;1997;14022007;;;;;;;;12164489;;11458751
L322;;10712859;P;627986;F;404;1;468/1;6;;;2;;;6;8; ;;16051969;G;916;0;1969;27022007;;;;;;;;12174710;;11459721
L322;;10712859;P;627984;F;404;1;468/1;4;;;2;;;6;8; ;;16051969;G;916;0;1969;27022007;;;;;;;;12174710;;11459715
L322;;10712859;P;627985;F;404;1;468/1;5;;;2;;;6;8; ;;16051969;G;916;0;1969;27022007;;;;;;;;12174710;;11459718
L322;;10712859;P;627983;F;404;1;468/1;3;;;2;;;6;8; ;;16051969;G;916;0;1969;27022007;;;;;;;;12174710;;11459712
L322;;10712859;P;627646;F;404;1;726; ;;;2;;;3;8; ;;2021978;G;253;0;1978;27022007;;;;;;;;12174716;;11460911
L322;;10712859;P;627982;F;404;1;468/1;2;;;2;;;3;8; ;;2021978;G;253;0;1978;27022007;;;;;;;;12174716;;11459708
L322;;10712859;P;627982;F;404;1;468/1;2;;;73;;;0;0; ;;19091983;G;2681;0;1983;27022007;;;;;;;;12174725;;11459710
L322;;10712859;P;627986;F;404;1;468/1;6;;;73;;;0;0; ;;19091983;G;2681;0;1983;27022007;;;;;;;;12174725;;11459722
L322;;10712859;P;627983;F;404;1;468/1;3;;;73;;;0;0; ;;19091983;G;2681;0;1983;27022007;;;;;;;;12174725;;11459713
L322;;10712859;P;627984;F;404;1;468/1;4;;;73;;;0;0; ;;19091983;G;2681;0;1983;27022007;;;;;;;;12174725;;11459716
L322;;10712859;P;627985;F;404;1;468/1;5;;;73;;;0;0; ;;19091983;G;2681;0;1983;27022007;;;;;;;;12174725;;11459719
L322;;10712859;P;627646;F;404;1;726; ;;;2;;;3;8; ;;19091983;G;2681;0;1983;27022007;;;;;;;;12174725;;11460912
L322;;10712859;P;627982;F;404;1;468/1;2;;;2;;;3;8; ;;19091983;G;2681;0;1983;27022007;;;;;;;;12174725;;11459709
L322;;10712939;P;855456;F;404;1;733; ;;;2;;;1;3; ;;28071994;G;2670;0;1994;20022007;;;;;;;;12168926;;11460937
L322;;10713010;P;855291;F;404;1;300; ;;;2;;;1;6; ;;14121984;G;3677;0;1984;3112006;;;;;;;;12094267;;11458818
L322;;10713063;P;910493;F;404;1;307;2;;;2;;;1;4; ;;13011997;G;88;0;1997;15022007;;;;;;;;12164605;;11458829
L322;;10713063;P;910492;F;404;1;307;2;;;2;;;1;4; ;;13011997;G;88;0;1997;15022007;;;;;;;;12164605;;11458825
L322;;10713063;P;992626;F;404;1;254/3; ;;;2;;;1;56; ;;13011997;G;88;0;1997;15022007;;;;;;;;12164605;;11458688
L322;;10713063;P;855432;F;404;1;578/2; ;;;2;;;117;2560; ;;13011997;G;88;0;1997;15022007;;;;;;;;12164605;;11460236
L322;;10713063;P;910525;F;404;1;306/3;2;;;2;;;1;4; ;;13011997;G;88;0;1997;15022007;;;;;;;;12164605;;11458811
L322;;10713063;P;627564;F;404;1;674; ;;;2;;;1;2; ;;17082000;G;3109;0;2000;14022007;;;;;;;;12164624;;11460781
L322;;10713063;P;627084;F;404;1;404; ;;;2;;;1;4; ;;17082000;G;3109;0;2000;14022007;;;;;;;;12164624;;11459420
L322;;10713063;P;871780;F;404;1;526;2;;;2;;;1;2; ;;17082000;G;3109;0;2000;14022007;;;;;;;;12164624;;11459979
L322;;10713120;P;627782;F;404;1;829; ;;;1;;;0;0; ;;18031999;G;1137;0;1999;12052006;;;;;;;;11981402;;11461207
L322;;10713128;P;910493;F;404;1;307;2;;;2;;;1;4; ;;13011997;G;88;0;1997;15022007;;;;;;;;12164605;;11458830
L322;;10713128;P;855432;F;404;1;578/2; ;;;2;;;117;2560; ;;13011997;G;88;0;1997;15022007;;;;;;;;12164605;;11460237
L322;;10713128;P;910492;F;404;1;307;2;;;2;;;1;4; ;;13011997;G;88;0;1997;15022007;;;;;;;;12164605;;11458826
L322;;10713128;P;992626;F;404;1;254/3; ;;;2;;;1;56; ;;13011997;G;88;0;1997;15022007;;;;;;;;12164605;;11458689
L322;;10713128;P;910525;F;404;1;306/3;2;;;2;;;1;4; ;;13011997;G;88;0;1997;15022007;;;;;;;;12164605;;11458812
L322;;10713128;P;871780;F;404;1;526;2;;;2;;;1;2; ;;17082000;G;3109;0;2000;14022007;;;;;;;;12164624;;11459980
L322;;10713128;P;627564;F;404;1;674; ;;;2;;;1;2; ;;17082000;G;3109;0;2000;14022007;;;;;;;;12164624;;11460782
L322;;10713128;P;627084;F;404;1;404; ;;;2;;;1;4; ;;17082000;G;3109;0;2000;14022007;;;;;;;;12164624;;11459421
L322;;10713406;P;627423;F;404;1;611;2;;;1;;;0;0; ;;21041994;G;1442;0;1994;3052007;;;;;;;;12208630;;11460379
L322;;10713406;P;627422;F;404;1;611;2;;;1;;;0;0; ;;21041994;G;1442;0;1994;3052007;;;;;;;;12208630;;11460378
L322;;10713406;P;855431;F;404;1;578/1; ;;;2;;;65;6400; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11460205
L322;;10713406;P;855309;F;404;1;313/5; ;;;2;;;182;12800; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11459045
L322;;10713406;P;855432;F;404;1;578/2; ;;;2;;;182;6400; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11460238
L322;;10713597;P;855456;F;404;1;733; ;;;2;;;1;3; ;;28071994;G;2670;0;1994;20022007;;;;;;;;12168926;;11460938
L322;;10713630;P;855309;F;404;1;313/5; ;;;2;;;117;5120; ;;26111987;G;4437;0;1987;30012007;;;;;;;;12153917;;11458896
L322;;10713642;P;626889;F;404;1;108; ;;;2;;;1;3; ;;10071992;G;2575;0;1992;2032007;;;;;;;;12177568;;11458071
L322;;10713642;P;626889;F;404;1;109; ;;;2;;;1;3; ;;10071992;G;2575;0;1992;2032007;;;;;;;;12177568;;11458074
L322;;10713642;P;626889;F;404;1;107;1;;;2;;;1;3; ;;10071992;G;2575;0;1992;2032007;;;;;;;;12177568;;11458068
L322;;10713709;P;855309;F;404;1;313/5; ;;;2;;;117;5120; ;;26111987;G;4437;0;1987;30012007;;;;;;;;12153917;;11458897
L322;;10713760;P;626889;F;404;1;107;1;;;2;;;1;3; ;;10071992;G;2575;0;1992;2032007;;;;;;;;12177568;;11458069
L322;;10713760;P;626889;F;404;1;109; ;;;2;;;1;3; ;;10071992;G;2575;0;1992;2032007;;;;;;;;12177568;;11458075
L322;;10713760;P;626889;F;404;1;108; ;;;2;;;1;3; ;;10071992;G;2575;0;1992;2032007;;;;;;;;12177568;;11458072
L322;;10713775;P;627801;F;404;1;843; ;;;1;;;0;0; ;;8051984;G;1451;0;1984;16042007;;;;;;;;12200791;;11461259
L322;;10713775;P;627802;F;404;1;843; ;;;1;;;0;0; ;;8051984;G;1451;0;1984;16042007;;;;;;;;12200791;;11461260
L322;;10713826;P;627668;F;404;1;749; ;;;2;;;1;2; ;;21121998;G;4992;0;1998;10052006;;;;;;;;11978247;;11460987
L322;;10713834;P;855309;F;404;1;313/5; ;;;2;;;182;12800; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11459046
L322;;10713834;P;855431;F;404;1;578/1; ;;;2;;;65;6400; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11460206
L322;;10713834;P;855432;F;404;1;578/2; ;;;2;;;182;6400; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11460239
L322;;10713849;P;627283;F;404;1;536;3;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460014
L322;;10713849;P;627283;F;404;1;536;2;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460012
L322;;10713849;P;627282;F;404;1;536;3;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460009
L322;;10713849;P;627281;F;404;1;536;3;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460007
L322;;10713849;P;627280;F;404;1;536;2;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460005
L322;;10713849;P;627279;F;404;1;536;2;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460003
L322;;10713849;P;855432;F;404;1;578/2; ;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460240
L322;;10713849;P;855432;F;404;1;578/2; ;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460242
L322;;10713849;P;855432;F;404;1;578/2; ;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460244
L322;;10713849;P;855432;F;404;1;578/2; ;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460246
L322;;10713849;P;855431;F;404;1;578/1; ;;;31;;;1;4; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460207
L322;;10713849;P;855431;F;404;1;578/1; ;;;31;;;1;4; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460210
L322;;10713849;P;855431;F;404;1;578/1; ;;;31;;;1;4; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460209
L322;;10713849;P;855431;F;404;1;578/1; ;;;31;;;1;4; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460208
L322;;10713849;P;627849;F;404;1;875; ;;;32;;;0;0; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11461345
L322;;10713849;P;627286;F;404;1;536;3;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460019
L322;;10713849;P;627285;F;404;1;536;2;;;31;;;1;3; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460017
L322;;10713874;P;628160;F;404;1;153/2;1;;;2;;;2;5; ;;8051964;G;795;0;1964;9022007;;;;;;;;12161506;;11458348
L322;;10713874;P;628160;F;404;1;153/2;1;;;2;;;1;10; ;;2041992;G;1273;0;1992;9022007;;;;;;;;12161517;;11458349
L322;;10713970;P;627756;F;404;1;822; ;;;1;;;0;0; ;;22071998;G;2930;0;1998;24072006;;;;;;;;12031089;;11461172
L322;;10714157;P;627843;F;404;1;870; ;;;1;;;0;0; ;;17061975;G;1363;0;1975;18102006;;;;;;;;12083942;;11461333
L322;;10714182;P;627668;F;404;1;749; ;;;2;;;1;2; ;;21121998;G;4992;0;1998;10052006;;;;;;;;11978247;;11460988
L322;;10714195;P;855431;F;404;1;578/1; ;;;2;;;65;6400; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11460211
L322;;10714195;P;855309;F;404;1;313/5; ;;;2;;;182;12800; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11459047
L322;;10714195;P;855432;F;404;1;578/2; ;;;2;;;182;6400; ;;28042004;G;1856;0;2004;23112004;;;;;;;;13128895;;11460248
L322;;10714320;P;627226;F;404;1;500; ;;;1;;;0;0; ;;1091993;G;3014;0;1993;28022007;;;;;;;;12176420;;11459836
L322;;10714320;P;626962;F;404;1;255;2;;;1;;;0;0; ;;26092000;G;3511;0;2000;9052007;;;;;;;;12211971;;11458711
L322;;10714463;P;626971;F;404;1;260;2;;;2;;;1;2; ;;18031996;G;1187;0;1996;22112006;;;;;;;;12110074;;11458773
L322;;10714463;P;627883;F;404;1;890; ;;;2;;;1;2; ;;13072016;G;3594;0;2016;4102016;;;;;;;;13745197;;11724805
L322;;10714498;P;627731;F;404;1;806; ;;;1;;;0;0; ;;12121983;G;3546;0;1983;30012007;;;;;;;;12153942;;11461129
L322;;10714498;P;627276;F;404;1;534; ;;;1;;;0;0; ;;12121983;G;3546;0;1983;30012007;;;;;;;;12153942;;11459994
L322;;10714498;P;627277;F;404;1;534; ;;;1;;;0;0; ;;12121983;G;3546;0;1983;30012007;;;;;;;;12153942;;11459995
L322;;10714498;P;627794;F;404;1;838; ;;;1;;;0;0; ;;12121983;G;3546;0;1983;30012007;;;;;;;;12153942;;11461244
L322;;10714498;P;627838;F;404;1;866; ;;;1;;;0;0; ;;12121983;G;3546;0;1983;30012007;;;;;;;;12153942;;11461314
L322;;10714498;P;627278;F;404;1;534; ;;;1;;;0;0; ;;12121983;G;3546;0;1983;30012007;;;;;;;;12153942;;11459996
L322;;10714498;P;992626;F;404;1;254/3; ;;;2;;;1;28; ;;10101972;G;2002;0;1972;28022007;;;;;;;;12176049;;11458690
L322;;10714564;P;626889;F;404;1;108; ;;;2;;;1;3; ;;10071992;G;2575;0;1992;2032007;;;;;;;;12177568;;11458073
L322;;10714564;P;626889;F;404;1;109; ;;;2;;;1;3; ;;10071992;G;2575;0;1992;2032007;;;;;;;;12177568;;11458076
L322;;10714564;P;626889;F;404;1;107;1;;;2;;;1;3; ;;10071992;G;2575;0;1992;2032007;;;;;;;;12177568;;11458070
L322;;10714615;P;855269;F;404;1;241/2; ;;;2;;;26;48; ;;1031990;G;844;0;1990;13022007;;;;;;;;12163241;;11458591
L322;;10714615;P;627225;F;404;1;499; ;;;1;;;0;0; ;;1031990;G;844;0;1990;13022007;;;;;;;;12163241;;11459835
L322;;10714615;P;627225;F;404;1;254/1;1;;;1;;;0;0; ;;9011992;G;56;0;1992;12032007;;;;;;;;12182143;;11458686
L322;;10723176;P;628185;F;404;1;410/1;5;;;1;;;0;0; ;;25032003;G;1322;0;2003;16032004;;;;;;;;13081106;;11459457
L322;;10723176;P;628192;F;404;1;410/1;5;;;1;;;0;0; ;;25032003;G;1322;0;2003;16032004;;;;;;;;13081106;;11459462
L322;;10724249;P;855368;F;404;1;381; ;;;2;;;1;2; ;;8061992;G;2171;0;1992;25072006;;1032017;G;1150;0;2017;15032017;12031400;13776553;11459346
L322;;10739565;P;627607;F;404;1;697; ;;;2;;;1;72; ;;21031990;G;1087;0;1990;15022007;;;;;;;;12163053;;11460840
L322;;10739565;P;1043730;F;404;1;333;1;;;2;;;3;48; ;;21031990;G;1087;0;1990;15022007;;;;;;;;12163053;;11458966
L322;;10739565;P;627017;F;404;1;336;1;;;1;;;0;0; ;;21011999;G;248;0;1999;8032007;;;;;;;;12181309;;11458970
L322;;10739565;P;627014;F;404;1;335; ;;;1;;;0;0; ;;21011999;G;248;0;1999;8032007;;;;;;;;12181309;;11458969
L322;;10741358;P;627817;F;404;1;850; ;;;2;;;1;2;C;10918306;27071999;G;3093;0;1999;23032007;;;;;;;;12189556;;11461276
L322;;10741358;P;628149;F;404;1;601/1;2;;;2;;;1;2; ;;26031982;G;991;0;1982;24042007;;;;;;;;12206068;;11460330
L322;;10741358;P;628150;F;404;1;601/1;2;;;2;;;1;2; ;;26031982;G;991;0;1982;24042007;;;;;;;;12206068;;11460332
L322;;10765465;P;628143;F;404;1;377/1;1;;;1;;;0;0; ;;9051997;G;1743;0;1997;15022007;;;;;;;;12165954;;11459320
L322;;10765612;P;855223;F;404;1;179/2; ;;;2;;;1;3; ;;23051996;G;2104;0;1996;12062006;;;;;;;;12005902;;11458422
L322;;10765618;P;626720;F;404;1;192/2; ;;;1;;;0;0; ;;25101990;G;3766;0;1990;20022007;;;;;;;;12168869;;11458413
L322;;10765722;P;944394;F;404;1;1031; ;;;2;;;1;2;C;10766464;25082010;G;4249;0;2010;6092010;;;;;;;;13455110;;11461918
L322;;10765934;P;855224;F;404;1;181; ;;;2;;;2;9; ;;23051983;G;1574;0;1983;20062006;;;;;;;;12011902;;11458425
L322;;10765990;P;855224;F;404;1;181; ;;;2;;;2;9; ;;23051983;G;1574;0;1983;20062006;;;;;;;;12011902;;11458426
L322;;10766154;P;855224;F;404;1;181; ;;;2;;;2;9; ;;23051983;G;1574;0;1983;20062006;;;;;;;;12011902;;11458427
L322;;10766254;P;627845;F;404;1;872; ;;;1;;;0;0; ;;7071998;G;2668;0;1998;19062006;;;;;;;;12010890;;11461330
L322;;10766254;P;627844;F;404;1;872; ;;;1;;;0;0; ;;7071998;G;2668;0;1998;19062006;;;;;;;;12010890;;11461329
L322;;10766254;P;627136;F;404;1;464;1;;;1;;;0;0; ;;7071998;G;2668;0;1998;19062006;;;;;;;;12010890;;11459664
L322;;10766254;P;627137;F;404;1;464;2;;;1;;;0;0; ;;7071998;G;2668;0;1998;19062006;;;;;;;;12010890;;11459665
L322;;10766464;P;944394;F;404;1;1031; ;;;2;;;1;2;C;10765722;25082010;G;4249;0;2010;6092010;;;;;;;;13455110;;11461919
L322;;10766526;P;855449;F;404;1;659; ;;;2;;;1;4; ;;23081974;G;2067;0;1974;12042007;;;;;;;;12199399;;11460686
L322;;10766526;P;855449;F;404;1;659; ;;;2;;;1;4; ;;1041983;G;990;0;1983;12042007;;;;;;;;12199400;;11460687
L322;;10766526;P;627818;F;404;1;851; ;;;1;;;0;0; ;;1041983;G;990;0;1983;12042007;;;;;;;;12199400;;11461278
L322;;10766575;P;855400;F;404;1;458; ;;;2;;;1;2; ;;2102002;G;3944;0;2002;17102002;;;;;;;;13059776;;11459656
L322;;10766930;P;855222;F;404;1;179/1; ;;;1;;;0;0; ;;1041992;G;1261;0;1992;15062006;;;;;;;;12009852;;11458421
L322;;10766930;P;855224;F;404;1;181; ;;;2;;;3;9; ;;23051983;G;1574;0;1983;20062006;;;;;;;;12011902;;11458428
L322;;10766959;P;627713;F;404;1;793; ;;;1;;;0;0; ;;21061977;G;1569;0;1977;2032007;;;;;;;;12177693;;11461075
L322;;10766959;P;626727;F;404;1;224/3; ;;;1;;;0;0; ;;21061977;G;1569;0;1977;2032007;;;;;;;;12177693;;11458506
L322;;10766959;P;626728;F;404;1;224/3; ;;;1;;;0;0; ;;21061977;G;1569;0;1977;2032007;;;;;;;;12177693;;11458507
L322;;10766959;P;928047;F;404;1;991; ;;;1;;;0;0; ;;18062007;G;3172;0;2007;9052008;;;;;;;;13274017;;11461783
L322;;10767126;P;626945;F;404;1;173; ;;;1;;;0;0; ;;28022007;G;997;0;2007;14032007;;;;;;;;13258888;;11458417
L322;;10767279;P;855225;F;404;1;183; ;;;1;;;0;0; ;;16031992;G;1038;0;1992;19062006;;;;;;;;12011136;;11458429
L322;;10772534;P;627266;F;404;1;525; ;;;2;;;1;4; ;;2041987;G;1281;0;1987;5042007;;;;;;;;12196476;;11459973
L322;;10772534;P;627266;F;404;1;525; ;;;2;;;1;12; ;;25072000;G;2833;0;2000;5042007;;;;;;;;12196491;;11459974
L322;;10780289;P;855223;F;404;1;179/2; ;;;2;;;1;3; ;;23051996;G;2104;0;1996;12062006;;;;;;;;12005902;;11458423
L322;;10780443;P;626922;F;404;1;143; ;1;a carico del secondo piano;73;;;0;0; ;;20041970;G;542;0;1970;16042007;;;;;;;;12200877;;11458316
L322;;10780569;P;855400;F;404;1;458; ;;;2;;;1;6; ;;14061961;G;831;0;1961;25072006;;1032017;G;1150;0;2017;15032017;12031414;13776553;11459638
L322;;10780835;P;626920;F;404;1;143; ;;;1;;;0;0; ;;20041970;G;542;0;1970;16042007;;;;;;;;12200877;;11458314
L322;;10780835;P;626923;F;404;1;143; ;;;1;;;0;0; ;;20041970;G;542;0;1970;16042007;;;;;;;;12200877;;11458319
L322;;10780835;P;626921;F;404;1;143; ;;;1;;;0;0; ;;20041970;G;542;0;1970;16042007;;;;;;;;12200877;;11458312
L322;;10780835;P;626922;F;404;1;143; ;;;1;;;0;0; ;;20041970;G;542;0;1970;16042007;;;;;;;;12200877;;11458317
L322;;10780999;P;855221;F;404;1;178/2; ;;;1;;;0;0; ;;27022007;G;659;0;1909;27022007;;;;;;;;12174967;;11458406
L322;;10781131;P;855401;F;404;1;459; ;;;1;;;0;0; ;;13051914;G;812;0;1914;25072006;;;;;;;;12031360;;11459640
L322;;10781337;P;855400;F;404;1;458; ;;;2;;;1;6; ;;10101994;G;3396;0;1994;24072006;;;;;;;;12031260;;11459657
L322;;10781403;P;741304;F;404;1;983; ;;;2;;;1;2; ;;19062002;G;2597;0;2002;12092003;;;;;;;;13049139;;11461758
L322;;10781403;P;741303;F;404;1;983; ;;;2;;;1;2; ;;19062002;G;2597;0;2002;12092003;;;;;;;;13049139;;11461756
L322;;10781493;P;855223;F;404;1;179/2; ;;;2;;;1;3; ;;23051996;G;2104;0;1996;12062006;;;;;;;;12005902;;11458424
L322;;10781847;P;626726;F;404;1;112/3;1;;;1;;;0;0; ;;25061979;G;1417;0;1979;11082006;;;;;;;;12044206;;11458087
L322;;10781847;P;626935;F;404;1;148;1;;;1;;;0;0; ;;25061979;G;1417;0;1979;11082006;;;;;;;;12044206;;11458336
L322;;10781847;P;626938;F;404;1;149;4;;;1;;;0;0; ;;25061979;G;1417;0;1979;11082006;;;;;;;;12044206;;11458342
L322;;10781847;P;626938;F;404;1;149;5;;;1;;;0;0; ;;25061979;G;1417;0;1979;11082006;;;;;;;;12044206;;11458345
L322;;10781847;P;627682;F;404;1;763; ;;;2;;;5;9; ;;25061979;G;1417;0;1979;11082006;;;;;;;;12044206;;11461017
L322;;10781847;P;626938;F;404;1;149;3;;;1;;;0;0; ;;25061979;G;1417;0;1979;11082006;;;;;;;;12044206;;11458339
L322;;10781847;P;627287;F;404;1;537; ;;;1;;;0;0; ;;25061979;G;1417;0;1979;11082006;;;;;;;;12044206;;11460021
L322;;10781847;P;626726;F;404;1;112/3;3;;;1;;;0;0; ;;25061979;G;1417;0;1979;11082006;;;;;;;;12044206;;11458089
L322;;10782502;P;855400;F;404;1;458; ;;;2;;;1;6; ;;14061961;G;831;0;1961;25072006;;1032017;G;1150;0;2017;15032017;12031414;13776553;11459639
L322;;10782575;P;628174;F;404;1;442/1; ;;;2;;;1;2; ;;6032006;G;1117;0;2006;20042006;;;;;;;;13211511;;11459601
L322;;10782576;P;627582;F;404;1;686; ;;;2;;;1;2; ;;11081988;G;2774;0;1988;2052007;;;;;;;;12207661;;11460808
